"","ID","NAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"7635","AT2G41820","PXC3",-4.04723861143035,79.2375064391806,-0.92672751778051,0.385969679187224,0.457897125858172,-5.26112658450302
"12226","AT4G02070","ATMSH6",1.59237224813769,18.9814306018311,0.926138075515118,0.386254751849155,0.458207804950048,-5.26161055639776
"8759","AT3G07690",NA,-2.02232735541957,23.525069605735,-0.925692857625751,0.386470178225541,0.458435831421807,-5.26197595816464
"2196","AT1G28660",NA,6.36144554549265,158.452942949123,0.925621731402335,0.386504602260101,0.458449136126218,-5.2620343211479
"105","AT1G02230","ANAC004",0.171671589587758,0.889192221725595,0.925410902623354,0.386606653820421,0.458542650229276,-5.2622072981225
"12104","AT4G00755",NA,1.8405627794115,24.3771544312426,0.924248937515166,0.38716946647786,0.459155048376277,-5.26316011868701
"17482","AT5G40570",NA,0.136407915318506,0.82269471983601,0.924272399713931,0.387158096165253,0.459155048376277,-5.26314088833589
"5388","AT2G04090","DTXL4",-0.180904636495571,0.817772690331952,-0.923930557341521,0.387323785558504,0.459310485047586,-5.26342103700104
"2816","AT1G48240","ATNPSN12",1.37660794070346,34.3189437857173,0.923119259121896,0.387717231542112,0.459742586626776,-5.26408560711429
"19753","ATMG01360","COX1",-0.378451083570034,2.77199688183391,-0.923083229025973,0.387734711612943,0.459742586626776,-5.26411511084107
"7600","AT2G41440",NA,-0.731425915515682,7.60876350742412,-0.922966360679973,0.387791414596431,0.459782222191819,-5.26421080413158
"119","AT1G02390","ATGPAT2",0.199676261075023,2.50820129207746,0.922615262052218,0.387961800536911,0.45995663232542,-5.26449823371462
"18373","AT5G51700","ATRAR1",1.0571866390553,14.9952593983376,0.922365146362336,0.388083214424975,0.460072965117383,-5.26470294300016
"6223","AT2G24040",NA,-1.33459910380563,7.01143120976489,-0.922166516756993,0.38817965572437,0.460159680699664,-5.26486548351677
"6035","AT2G21350",NA,-0.143510083098529,0.682108921459235,-0.921904138038371,0.388307076959177,0.4602554901147,-5.26508015043522
"18540","AT5G54000",NA,0.197403803218748,0.737027844013274,0.921929307636408,0.388294852267659,0.4602554901147,-5.26505955973892
"5939","AT2G20290","ATXIG",1.3890747057601,22.1208990448882,0.921363811381381,0.388569579463182,0.460529758895535,-5.26552207846401
"12508","AT4G08960",NA,3.51410554286426,27.0335372659288,0.921331877597028,0.388585097766062,0.460529758895535,-5.26554819073883
"18766","AT5G56940",NA,1.01269187276816,12.2120662973517,0.920819390492649,0.388834205866733,0.460797342533532,-5.26596715914955
"11445","AT3G55820",NA,-0.137279302831353,1.06708929670666,-0.919930826994824,0.389266400233801,0.461281851842742,-5.26669316411559
"4531","AT1G73280","scpl3",0.384899366534112,3.6302781931725,0.919835470256918,0.389312802861417,0.461309166080285,-5.26677104461568
"14871","AT4G38220","AQI",2.15371794530803,78.2895071594902,0.919758629058657,0.389350198452983,0.461325804956828,-5.26683379856234
"9104","AT3G12260","B14",5.36636746576846,68.408571576549,0.919489418717403,0.389481233820052,0.46145338528647,-5.26705362376703
"9086","AT3G12070","AtRGTB2",-0.249865264284054,2.1438154716965,-0.919383667613924,0.389532716137674,0.461486702325993,-5.26713996223905
"13668","AT4G24040","ATTRE1",-0.465489425513598,6.03242425263835,-0.919213691211362,0.389615475661187,0.461557067838747,-5.26727872065009
"11520","AT3G56760","CRK7",-1.4775668921106,31.7944532590425,-0.919048060648793,0.389696131939751,0.461624933457534,-5.26741391289799
"2504","AT1G33120","RPL9B",1.45929297775183,10.4213006003629,0.918816676291615,0.389808828989715,0.461730743410855,-5.26760274466133
"4112","AT1G68130","AtIDD14",-2.66494723466814,30.6823268801725,-0.918687125787854,0.389871937968025,0.461777806848565,-5.26770845470832
"1535","AT1G18860","ATWRKY61",-0.211849718884846,1.04014842551201,-0.918416858122594,0.390003620305692,0.461906080431599,-5.26792895057241
"9984","AT3G22630","PBD1",1.31431123030086,30.016541402543,0.917787158953558,0.390310557643489,0.462241891827906,-5.26844249735624
"12058","AT4G00231","MEE50",-1.1036275171994,18.5336139037639,-0.917730231948861,0.390338314778093,0.462247051743087,-5.26848891076747
"13549","AT4G22350",NA,-0.302592708125241,4.16843930972388,-0.917523988898984,0.390438889572333,0.462338438113647,-5.26865704563889
"12113","AT4G00850","GIF3",-0.229676812767937,2.34153736028334,-0.916842267375512,0.390771470558344,0.462649063794398,-5.26921260169654
"12160","AT4G01400","MISF74",-2.06929975192147,68.605589964018,-0.916862627072533,0.39076153491088,0.462649063794398,-5.26919601443288
"16846","AT5G23680",NA,1.39305650295933,14.0206296726032,0.916846465195021,0.390769421983151,0.462649063794398,-5.26920918171054
"4261","AT1G69960","PP2A",2.08280530309486,44.7882301255892,0.916144957517473,0.391111876024644,0.46302433171466,-5.26978054071728
"11804","AT3G60580","ZAT9",-0.10859754658616,0.859915990887959,-0.915540447191495,0.391407159340243,0.463346139246549,-5.27027263474721
"9028","AT3G11397","PRA1.A3",1.73493204446203,21.7350967605445,0.914622657200636,0.391855788576558,0.463849427585171,-5.27101928394658
"3445","AT1G57720",NA,-6.82520026908837,253.004574347024,-0.914342326420999,0.391992895109917,0.463983920546546,-5.27124722915977
"19198","AT5G62350",NA,-5.05192161972168,163.216449530773,-0.913946840384289,0.392186383804926,0.464185130358449,-5.27156872122571
"8709","AT3G07200",NA,-0.631021710049742,7.22095393405832,-0.913731734897262,0.392291652621683,0.46428190676944,-5.27174353738974
"16417","AT5G18040","HTT2",-0.434021425270128,4.4683878595016,-0.913149870557749,0.392576512674597,0.464591207247423,-5.27221626336313
"18672","AT5G55670",NA,5.60971258359801,59.4792413584362,0.91257899130984,0.392856145173582,0.46489428453597,-5.27267984463061
"14573","AT4G34680","GATA3",-0.506491612063551,8.453322080826,-0.910978649645334,0.393640830879058,0.465794954665443,-5.27397823577125
"7671","AT2G42270","BRR2b",2.12991167840683,36.2737565835632,0.909326008474769,0.394452388780807,0.466727312846725,-5.27531725731284
"4550","AT1G73480","MAGL4",0.854705615327031,13.3722826314877,0.908905347166485,0.394659161078198,0.466944002631692,-5.27565779769914
"16583","AT5G19840",NA,-0.275995009408336,4.58775786702122,-0.908647922922326,0.3947857355535,0.467046716545381,-5.27586613324437
"17260","AT5G35995",NA,-0.973098148770965,10.254820854718,-0.908632620289433,0.394793260750976,0.467046716545381,-5.27587851638903
"6639","AT2G29580","MAC5B",-1.64834141183114,16.1478308946365,-0.908257903524417,0.394977564250998,0.467236768921146,-5.27618169433952
"3371","AT1G55915","WSS1A",0.241827404335467,2.78841454457508,0.90803276527235,0.39508832880185,0.467311828462472,-5.27636380510364
"7105","AT2G35750",NA,-0.579657028815344,3.28742181227468,-0.908078791915376,0.395065682518472,0.467311828462472,-5.27632657765096
"13276","AT4G18680",NA,-0.0819014246776401,0.04095071233882,-0.907971543356589,0.395118453048066,0.467319477997335,-5.27641332065138
"8320","AT3G02780","IDI2",5.16095924923212,75.1092196327963,0.90786322091544,0.395171757307448,0.467354540732283,-5.2765009243659
"2737","AT1G45249","ABF2",3.303245456623,45.7008612602967,0.907544136591592,0.395328806298994,0.4674843004867,-5.27675893191679
"4399","AT1G71830","ATSERK1",1.05860356766356,20.2403216594342,0.90758793288605,0.395307247599047,0.4674843004867,-5.27672352283866
"8483","AT3G04720","AtPR4",-5.66191835105382,49.197887562505,-0.907239318643373,0.395478877041912,0.467577791302725,-5.27700533993563
"10602","AT3G44850",NA,-0.731244122692437,13.2984771757611,-0.907327395640611,0.395435509810629,0.467577791302725,-5.27693414687639
"18517","AT5G53620",NA,2.64455518467586,50.2459771870697,0.907251046238476,0.395473102420032,0.467577791302725,-5.2769958607653
"5723","AT2G17420","ATNTRA",-7.83683583992337,169.283267919382,-0.906881406314921,0.395655141910492,0.467758194583749,-5.27729458851517
"4538","AT1G73350",NA,-0.708995649676669,12.1309377826457,-0.906030139597872,0.396074609518476,0.468226082371513,-5.27798219759267
"247","AT1G03920","NDR2",-0.525541765817208,6.08244507282339,-0.905961365388037,0.39610851295367,0.468238140439639,-5.27803772853815
"2874","AT1G48960",NA,0.348325826809266,5.89689923615665,0.905389101427067,0.396390704220976,0.468543679462731,-5.27849967299824
"6766","AT2G31300","ARPC1",-0.184125916790207,1.86196149098352,-0.904719152937829,0.39672125532568,0.468898632552917,-5.27904019034447
"12483","AT4G08460",NA,-4.33624484563394,52.0744972541528,-0.904684273444947,0.396738470410522,0.468898632552917,-5.2790683229877
"7424","AT2G39440",NA,0.765990948842952,5.08394351545932,0.904200366570843,0.396977364356788,0.469124841798516,-5.27945854162546
"7931","AT2G45400","BEN1",3.06613245872416,48.7533304859198,0.904243164131165,0.396956231847388,0.469124841798516,-5.27942403637844
"7929","AT2G45360",NA,-0.0977136653044425,0.13649704892167,-0.903609760768831,0.397269078249472,0.469441489007601,-5.27993458746217
"998","AT1G12580","PEPKR1",2.12951335537455,75.9071227318191,0.903526415956514,0.397310257025596,0.469462065874125,-5.2800017469141
"7935","AT2G45450","ZPR1",-0.89791377138033,8.37769433513821,-0.903369180140523,0.39738795231449,0.469525785634335,-5.28012843515436
"5599","AT2G15270",NA,1.09536364809956,13.6748150238392,0.903301660729551,0.397421319303047,0.46953712568854,-5.28018283185941
"919","AT1G11670",NA,2.82442795215889,64.3297223402766,0.902364733470678,0.397884548595302,0.470056298842867,-5.28093734539595
"15241","AT5G03290","IDH-V",2.15783463259453,81.1369347208291,0.901508809370212,0.398308079709162,0.470500377119822,-5.28162610834933
"16520","AT5G19150",NA,-1.0757320743054,14.5980083251523,-0.901529522610622,0.398297826361382,0.470500377119822,-5.28160944623007
"11649","AT3G58580","AtCCR4b",1.51499085326249,37.5241858264432,0.900884896639264,0.398617017322577,0.470837153802331,-5.2821278595028
"11350","AT3G54680",NA,3.0925981249796,36.2571711420658,0.900368621405288,0.398872791583243,0.471111098650845,-5.28254284943356
"11554","AT3G57180","BPG2",1.5008673753149,23.156693037875,0.899216255999952,0.399444138797238,0.471729510240966,-5.28346848768952
"17686","AT5G43130","TAF4",4.24752696335282,64.3533453055423,0.89923119806494,0.39943672657735,0.471729510240966,-5.28345649122015
"9761","AT3G19820","CBB1",-27.3248099940542,711.091525421166,-0.899025470551284,0.399538789557502,0.471813082790465,-5.28362164946179
"14206","AT4G30500",NA,0.514252277972756,10.1310048382573,0.898824443898236,0.399638539103876,0.471902666116204,-5.28378300615007
"4869","AT1G77350",NA,-1.32230008251247,17.5642420539878,-0.898575678722963,0.399762002121628,0.472020238488383,-5.28398264288166
"10562","AT3G44205",NA,-0.222754642427818,4.8553130984508,-0.898242626711997,0.399927341301354,0.472187239260471,-5.28424985503883
"6380","AT2G26200","AtTRM140a",-0.817517525427405,16.1514479815112,-0.898062136042095,0.400016964657578,0.47226482906083,-5.28439463373919
"16661","AT5G20790",NA,-1.0923654496695,13.0415946407392,-0.897407976462453,0.400341915049548,0.47262022290616,-5.28491917585688
"6983","AT2G34260","WDR55",0.454933237150032,6.04420419033665,0.896802327359512,0.400642942609015,0.472919073098206,-5.28540456069962
"17060","AT5G26690","AtHMP48",0.115042215900785,0.665591662901159,0.896841039021294,0.400623696618292,0.472919073098206,-5.28537354349348
"8574","AT3G05710","ATSYP43",-1.58096993063014,28.9009857030842,-0.89669556019584,0.400696026802829,0.472953472362756,-5.2854901012029
"4578","AT1G73840","ESP1",-3.44092101275714,41.8664536544369,-0.896340904344502,0.400872397657376,0.473133377745343,-5.28577419143784
"6459","AT2G27130","LTPG12",0.343614478513333,2.76211000506787,0.896191173747869,0.40094687616645,0.473193009427175,-5.28589410460379
"14368","AT4G32330","WDL5",5.31422439922262,108.655413411987,0.896102951465813,0.400990764209858,0.473216533616197,-5.28596475112446
"13937","AT4G27160","AT2S3",-0.0986961286153823,0.173353685488277,-0.895783223372041,0.401149849555727,0.473375993316835,-5.28622073825553
"2142","AT1G27960","ECT9",-0.732404657961016,8.72890148358396,-0.895675303808505,0.401203557053712,0.473392188120758,-5.28630712730676
"3239","AT1G54150","SPL2",-0.766517741810568,11.7113058536564,-0.895659339878022,0.40121150215236,0.473392188120758,-5.28631990567844
"1780","AT1G22250",NA,-0.705786598498574,5.55488825683776,-0.89547121047511,0.401305141175452,0.473446115550638,-5.28647048132532
"4150","AT1G68640","PAN",0.440345340128746,4.44181883338767,0.89549377766215,0.401293907789921,0.473446115550638,-5.28645242019356
"8355","AT3G03160",NA,-1.28169860145187,28.4690830642827,-0.894140053326862,0.40196817031757,0.474172915973104,-5.28753522986689
"14334","AT4G31910","BAT1",1.33471761157279,23.4993888410561,0.894137979783297,0.40196920375041,0.474172915973104,-5.28753688748553
"19250","AT5G62980","FOLB2",-0.837352400662281,7.06257980466956,-0.893776528209215,0.402149377560818,0.474357126908485,-5.28782579202929
"523","AT1G07130","ATSTN1",0.159061753384676,1.75050318381597,0.893409993276156,0.402332146320409,0.474544376547251,-5.2881186688331
"12070","AT4G00360","ATT1",9.910251731119,337.346907573446,0.89327174902989,0.402401096310179,0.474597364410488,-5.28822910803445
"7094","AT2G35620","FEI2",1.300281324239,42.6487997419397,0.892439829810329,0.402816204676491,0.475058585503248,-5.28889342858524
"11245","AT3G53420","AtPIP2;1",167.522116899276,1298.42877595749,0.892361550407387,0.4028552805778,0.475076306640431,-5.28895591352504
"922","AT1G11710",NA,0.152746724994003,2.70235564815519,0.89157254306755,0.403249297709504,0.475512573242212,-5.28958548932426
"674","AT1G08845","HES",0.15367604572442,2.6731446504286,0.89150698576616,0.403282048749502,0.475517184633393,-5.28963778062416
"6100","AT2G22370","MED18",-0.438243384189012,5.50322584378292,-0.891420167900142,0.403325424143591,0.475517184633393,-5.28970702574557
"11479","AT3G56210",NA,-0.558915585578836,9.91851092814101,-0.891438937123322,0.403316046490646,0.475517184633393,-5.28969205602357
"18711","AT5G56190",NA,-1.38665336660557,25.7915756621617,-0.890940304168573,0.40356523283501,0.475771521211673,-5.29008966782983
"1588","AT1G19570","ATDHAR1",-2.88676371019251,64.1819660232404,-0.890689419185845,0.403690652865322,0.475862582450267,-5.29028966030569
"10815","AT3G48180",NA,0.164016894189003,1.11606393607694,0.890735800061018,0.403667464410362,0.475862582450267,-5.29025269111823
"13091","AT4G16530",NA,-1.10669056154711,10.4109144735898,-0.890541468507535,0.403764628457055,0.475921383766374,-5.29040757876236
"11026","AT3G50850",NA,-0.12943970114219,2.21786460242437,-0.89030597700479,0.403882395266283,0.476031792129484,-5.29059523747786
"8482","AT3G04710","TPR10",-0.65207124261742,10.6219232639199,-0.890168650062745,0.403951082728976,0.476084343907177,-5.29070465323607
"4115","AT1G68160",NA,-0.590943691001113,8.00928938970104,-0.890069674424895,0.404000593189595,0.476114289337028,-5.29078350446226
"11144","AT3G52190","AtPHF1",1.04804309144433,16.7635433518392,0.889933005695698,0.404068966185713,0.476166459346929,-5.29089237376178
