NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO:0010256	GO:0010256		52	-0.28726012	-1.1320302	0.2462908	0.537479	1.0	7823	tags=54%, list=40%, signal=89%	
GO:0006900	GO:0006900		17	-0.37650886	-1.1304255	0.27930173	0.5398698	1.0	6840	tags=47%, list=35%, signal=72%	
GO:0009408	GO:0009408		79	-0.2602302	-1.1285635	0.21498372	0.5431651	1.0	3963	tags=32%, list=20%, signal=40%	
GO:0008483	GO:0008483		39	-0.3009208	-1.126483	0.25745258	0.5467508	1.0	2209	tags=26%, list=11%, signal=29%	
GO:0016769	GO:0016769		39	-0.3009208	-1.1255257	0.24264705	0.5474733	1.0	2209	tags=26%, list=11%, signal=29%	
GO:0070646	GO:0070646		60	-0.273001	-1.1124187	0.2826087	0.58276284	1.0	6657	tags=38%, list=34%, signal=58%	
GO:0022622	GO:0022622		247	-0.21491301	-1.1122361	0.16216215	0.58127993	1.0	3151	tags=21%, list=16%, signal=24%	
GO:0004683	GO:0004683		21	-0.35389912	-1.1119461	0.26861703	0.5801702	1.0	2958	tags=33%, list=15%, signal=39%	
GO:0071446	GO:0071446		26	-0.32439795	-1.1118304	0.27804878	0.5784265	1.0	4365	tags=35%, list=22%, signal=44%	
GO:0000160	GO:0000160		81	-0.25491315	-1.110607	0.22560975	0.5799999	1.0	4335	tags=32%, list=22%, signal=41%	
GO:0009415	GO:0009415		140	-0.23546456	-1.1099027	0.17490494	0.5800592	1.0	4331	tags=29%, list=22%, signal=37%	
GO:0048364	GO:0048364		246	-0.21665257	-1.1082058	0.1800948	0.58309495	1.0	3151	tags=21%, list=16%, signal=24%	
GO:0050897	GO:0050897		32	-0.31393355	-1.107256	0.2962963	0.58380723	1.0	466	tags=16%, list=2%, signal=16%	
GO:0000932	GO:0000932		20	-0.34779978	-1.1047399	0.3112745	0.58929276	1.0	6265	tags=35%, list=32%, signal=51%	
GO:0023051	GO:0023051		120	-0.23724823	-1.104189	0.24381626	0.58887464	1.0	2990	tags=20%, list=15%, signal=23%	
GO:0098827	GO:0098827		294	-0.20884024	-1.0999042	0.12698413	0.59940284	1.0	3641	tags=18%, list=19%, signal=22%	
GO:0016746	GO:0016746		212	-0.21764009	-1.0998793	0.18061674	0.59743994	1.0	3488	tags=24%, list=18%, signal=29%	
GO:0016032	GO:0016032		19	-0.3557741	-1.0988047	0.32682925	0.5987888	1.0	5875	tags=53%, list=30%, signal=75%	
GO:0080147	GO:0080147		39	-0.28488904	-1.0969436	0.26546392	0.60212165	1.0	3596	tags=28%, list=18%, signal=34%	
GO:0044282	GO:0044282		142	-0.22927201	-1.0955385	0.2508711	0.6042506	1.0	1326	tags=16%, list=7%, signal=17%	
GO:0003714	GO:0003714		23	-0.3306906	-1.0944979	0.3106796	0.60554016	1.0	3481	tags=26%, list=18%, signal=32%	
GO:0010646	GO:0010646		122	-0.2355279	-1.0937545	0.24013157	0.60570025	1.0	2990	tags=20%, list=15%, signal=23%	
GO:0000123	GO:0000123		23	-0.33417788	-1.0900934	0.3394256	0.6144183	1.0	7767	tags=48%, list=40%, signal=79%	
GO:0008289	GO:0008289		132	-0.23424174	-1.0897694	0.24727273	0.613504	1.0	4395	tags=30%, list=22%, signal=39%	
GO:0009753	GO:0009753		67	-0.2577554	-1.0845622	0.2521994	0.6268976	1.0	2925	tags=22%, list=15%, signal=26%	
GO:0030036	GO:0030036		35	-0.302162	-1.0832593	0.30670103	0.6288932	1.0	5469	tags=49%, list=28%, signal=67%	
GO:0010218	GO:0010218		20	-0.35217503	-1.0823506	0.35280374	0.62950385	1.0	2912	tags=35%, list=15%, signal=41%	
GO:0048638	GO:0048638		46	-0.2815673	-1.0819716	0.3306233	0.62867796	1.0	4460	tags=30%, list=23%, signal=39%	
GO:0018209	GO:0018209		43	-0.28187126	-1.081759	0.28328612	0.62726897	1.0	2958	tags=26%, list=15%, signal=30%	
GO:0051084	GO:0051084		26	-0.31819242	-1.0811087	0.3232558	0.6272593	1.0	2469	tags=27%, list=13%, signal=31%	
GO:0048029	GO:0048029		17	-0.35143036	-1.0797689	0.3381295	0.62929064	1.0	4180	tags=35%, list=21%, signal=45%	
GO:0018105	GO:0018105		43	-0.28187126	-1.0760877	0.30362117	0.63830185	1.0	2958	tags=26%, list=15%, signal=30%	
GO:0006875	GO:0006875		29	-0.3078856	-1.074743	0.33417085	0.64028317	1.0	3112	tags=31%, list=16%, signal=37%	
GO:0005789	GO:0005789		293	-0.20912285	-1.07341	0.22905028	0.6422317	1.0	3641	tags=18%, list=19%, signal=22%	
GO:0050832	GO:0050832		106	-0.2335635	-1.0725352	0.3003096	0.6427563	1.0	3000	tags=24%, list=15%, signal=28%	
GO:0036464	GO:0036464		30	-0.3032155	-1.0722502	0.344473	0.641589	1.0	4635	tags=27%, list=24%, signal=35%	
GO:0019899	GO:0019899		177	-0.21971722	-1.0675122	0.25	0.6541494	1.0	2643	tags=20%, list=13%, signal=23%	
GO:0042175	GO:0042175		298	-0.20321487	-1.0647793	0.23728813	0.66073567	1.0	3641	tags=18%, list=19%, signal=22%	
GO:0051085	GO:0051085		26	-0.31819242	-1.0634694	0.35433072	0.66273594	1.0	2469	tags=27%, list=13%, signal=31%	
GO:0042886	GO:0042886		20	-0.34231097	-1.0630292	0.37437186	0.66213316	1.0	3192	tags=40%, list=16%, signal=48%	
GO:0031401	GO:0031401		25	-0.31800625	-1.0616683	0.3596059	0.6641431	1.0	5875	tags=56%, list=30%, signal=80%	
GO:2000280	GO:2000280		23	-0.33181807	-1.0608857	0.3529412	0.66450185	1.0	2990	tags=26%, list=15%, signal=31%	
GO:0048868	GO:0048868		54	-0.265673	-1.0605403	0.34972677	0.6634985	1.0	4403	tags=28%, list=22%, signal=36%	
GO:0006458	GO:0006458		28	-0.30726096	-1.0595218	0.35955057	0.6646821	1.0	2469	tags=25%, list=13%, signal=29%	
GO:0046910	GO:0046910		19	-0.34351248	-1.0560856	0.37712896	0.6735244	1.0	1366	tags=21%, list=7%, signal=23%	
GO:0022853	GO:0022853		26	-0.31322777	-1.0554615	0.36202532	0.6733882	1.0	3112	tags=23%, list=16%, signal=27%	
GO:0021700	GO:0021700		82	-0.24265185	-1.0552902	0.3364486	0.6719051	1.0	3596	tags=27%, list=18%, signal=33%	
GO:0071669	GO:0071669		85	-0.2387819	-1.0540495	0.35031846	0.6737741	1.0	5075	tags=38%, list=26%, signal=51%	
GO:0035770	GO:0035770		30	-0.3032155	-1.0523396	0.36754176	0.6770224	1.0	4635	tags=27%, list=24%, signal=35%	
GO:0051247	GO:0051247		64	-0.25248426	-1.0523036	0.32485875	0.6751054	1.0	4356	tags=30%, list=22%, signal=38%	
GO:0051701	GO:0051701		15	-0.36127752	-1.0506063	0.38235295	0.6785052	1.0	4758	tags=47%, list=24%, signal=62%	
GO:0044087	GO:0044087		28	-0.3002182	-1.0502993	0.3469388	0.67737013	1.0	5716	tags=43%, list=29%, signal=60%	
GO:0030695	GO:0030695		70	-0.24491191	-1.048856	0.3123123	0.6799024	1.0	6235	tags=37%, list=32%, signal=54%	
GO:0070828	GO:0070828		29	-0.30049354	-1.0475006	0.38586956	0.6823029	1.0	1893	tags=14%, list=10%, signal=15%	
GO:0008643	GO:0008643		53	-0.2588058	-1.0470961	0.35652173	0.6816442	1.0	3919	tags=26%, list=20%, signal=33%	
GO:0009735	GO:0009735		52	-0.2648541	-1.0454158	0.35344827	0.6851421	1.0	4186	tags=29%, list=21%, signal=37%	
GO:0047262	GO:0047262		18	-0.34242862	-1.0452672	0.3907767	0.68360674	1.0	3663	tags=33%, list=19%, signal=41%	
GO:0016052	GO:0016052		128	-0.22156432	-1.044456	0.31914893	0.68406326	1.0	2125	tags=18%, list=11%, signal=20%	
GO:0071396	GO:0071396		199	-0.2103826	-1.0437689	0.33333334	0.68417436	1.0	4802	tags=30%, list=25%, signal=39%	
GO:0016903	GO:0016903		38	-0.28470916	-1.0427457	0.386059	0.68544984	1.0	2758	tags=26%, list=14%, signal=31%	
GO:0019842	GO:0019842		78	-0.24317169	-1.0420758	0.34756097	0.68557245	1.0	2209	tags=21%, list=11%, signal=23%	
GO:0044403	GO:0044403		56	-0.259404	-1.039987	0.36627907	0.6901788	1.0	3535	tags=27%, list=18%, signal=33%	
GO:0008238	GO:0008238		64	-0.25153995	-1.039974	0.3837535	0.68821186	1.0	4851	tags=36%, list=25%, signal=48%	
GO:0006354	GO:0006354		64	-0.24779522	-1.0394245	0.34870318	0.687986	1.0	6056	tags=31%, list=31%, signal=45%	
GO:0048583	GO:0048583		271	-0.19957834	-1.036326	0.35025382	0.6956472	1.0	2990	tags=18%, list=15%, signal=21%	
GO:0035265	GO:0035265		17	-0.3502729	-1.0361476	0.3844156	0.69423836	1.0	5233	tags=47%, list=27%, signal=64%	
GO:0051049	GO:0051049		46	-0.26544404	-1.0351186	0.38681948	0.695579	1.0	5705	tags=39%, list=29%, signal=55%	
GO:0055028	GO:0055028		18	-0.33187655	-1.0332793	0.39800996	0.69940203	1.0	4740	tags=39%, list=24%, signal=51%	
GO:0008380	GO:0008380		173	-0.21215239	-1.0325243	0.348	0.6997334	1.0	7378	tags=39%, list=38%, signal=62%	
GO:0009896	GO:0009896		57	-0.2536906	-1.0322995	0.39449543	0.69845986	1.0	8002	tags=51%, list=41%, signal=86%	
GO:0031667	GO:0031667		104	-0.22608572	-1.0290737	0.37942123	0.706946	1.0	3310	tags=27%, list=17%, signal=32%	
GO:0000398	GO:0000398		126	-0.21756747	-1.0278289	0.40072203	0.7086998	1.0	7367	tags=37%, list=38%, signal=59%	
GO:0060589	GO:0060589		70	-0.24491191	-1.0270858	0.4063492	0.70899826	1.0	6235	tags=37%, list=32%, signal=54%	
GO:0080188	GO:0080188		17	-0.3425062	-1.0269319	0.39764705	0.70746845	1.0	602	tags=12%, list=3%, signal=12%	
GO:0007015	GO:0007015		33	-0.28476283	-1.0259176	0.40161726	0.7088542	1.0	5469	tags=48%, list=28%, signal=67%	
GO:0016050	GO:0016050		27	-0.29559126	-1.0245404	0.41288784	0.7112454	1.0	6840	tags=52%, list=35%, signal=80%	
GO:0060560	GO:0060560		102	-0.22558531	-1.0224392	0.39556962	0.71587616	1.0	3146	tags=25%, list=16%, signal=29%	
GO:0051173	GO:0051173		286	-0.19825801	-1.0220557	0.3401015	0.71516305	1.0	4383	tags=25%, list=22%, signal=32%	
GO:0003713	GO:0003713		27	-0.29998767	-1.0186317	0.40056023	0.7241625	1.0	2905	tags=19%, list=15%, signal=22%	
GO:0008374	GO:0008374		63	-0.24536681	-1.0160265	0.38905776	0.7305621	1.0	2243	tags=19%, list=11%, signal=21%	
GO:0009267	GO:0009267		69	-0.23876645	-1.0154384	0.42647058	0.7303392	1.0	4431	tags=29%, list=23%, signal=37%	
GO:0045892	GO:0045892		89	-0.22808589	-1.0146575	0.384375	0.73093796	1.0	6733	tags=43%, list=34%, signal=65%	
GO:0031461	GO:0031461		110	-0.2226967	-1.0132346	0.4248366	0.7336071	1.0	5149	tags=28%, list=26%, signal=38%	
GO:0048444	GO:0048444		15	-0.3465762	-1.0119867	0.44362745	0.7356854	1.0	2404	tags=27%, list=12%, signal=30%	
GO:0031507	GO:0031507		29	-0.30049354	-1.0104471	0.4362245	0.73887044	1.0	1893	tags=14%, list=10%, signal=15%	
GO:0051093	GO:0051093		60	-0.24810746	-1.0083336	0.39583334	0.74372774	1.0	1453	tags=13%, list=7%, signal=14%	
GO:1901505	GO:1901505		31	-0.28077218	-1.0074148	0.41237113	0.74473536	1.0	3823	tags=29%, list=20%, signal=36%	
GO:0101005	GO:0101005		50	-0.2520891	-1.0066727	0.45753425	0.74495107	1.0	6657	tags=36%, list=34%, signal=54%	
GO:0048581	GO:0048581		44	-0.26362544	-1.005822	0.42091152	0.7457641	1.0	1453	tags=16%, list=7%, signal=17%	
GO:0140718	GO:0140718		19	-0.32003325	-1.005774	0.4626506	0.7438947	1.0	602	tags=11%, list=3%, signal=11%	
GO:1903507	GO:1903507		89	-0.22808589	-1.0047948	0.4047619	0.74522114	1.0	6733	tags=43%, list=34%, signal=65%	
GO:1905957	GO:1905957		45	-0.2576809	-1.0046022	0.44031832	0.7438558	1.0	3352	tags=22%, list=17%, signal=27%	
GO:0062012	GO:0062012		50	-0.25435436	-1.0042639	0.45299146	0.7429289	1.0	2881	tags=24%, list=15%, signal=28%	
GO:0045491	GO:0045491		29	-0.28539917	-1.0033945	0.41984734	0.7435377	1.0	4201	tags=31%, list=21%, signal=39%	
GO:0005881	GO:0005881		22	-0.30894732	-1.0030125	0.41791046	0.7428173	1.0	4740	tags=36%, list=24%, signal=48%	
GO:0030162	GO:0030162		34	-0.27536315	-1.0028608	0.4308094	0.74133223	1.0	2199	tags=18%, list=11%, signal=20%	
GO:0006346	GO:0006346		18	-0.33399308	-1.0019765	0.42821783	0.74219227	1.0	602	tags=11%, list=3%, signal=11%	
GO:0016747	GO:0016747		172	-0.20820928	-0.9999862	0.47659576	0.7466678	1.0	3488	tags=24%, list=18%, signal=29%	
GO:0009694	GO:0009694		17	-0.3354032	-0.9999091	0.42227378	0.74493474	1.0	1991	tags=29%, list=10%, signal=33%	
GO:0009787	GO:0009787		45	-0.2576809	-0.9996741	0.46276596	0.74369544	1.0	3352	tags=22%, list=17%, signal=27%	
GO:1902679	GO:1902679		89	-0.22808589	-0.998921	0.45714286	0.7442383	1.0	6733	tags=43%, list=34%, signal=65%	
GO:0007127	GO:0007127		17	-0.33003446	-0.99849147	0.44063926	0.743762	1.0	3548	tags=24%, list=18%, signal=29%	
GO:0034440	GO:0034440		27	-0.30002484	-0.99701685	0.4512195	0.74645644	1.0	3555	tags=33%, list=18%, signal=41%	
GO:0010876	GO:0010876		89	-0.22541262	-0.9959907	0.45625	0.7475945	1.0	4115	tags=29%, list=21%, signal=37%	
GO:0019395	GO:0019395		27	-0.30002484	-0.99345773	0.44166666	0.7539481	1.0	3555	tags=33%, list=18%, signal=41%	
GO:0070566	GO:0070566		24	-0.30128354	-0.99259114	0.46717173	0.7547527	1.0	2693	tags=25%, list=14%, signal=29%	
GO:1901419	GO:1901419		45	-0.2576809	-0.99136525	0.46027398	0.7569362	1.0	3352	tags=22%, list=17%, signal=27%	
GO:0009626	GO:0009626		40	-0.26338157	-0.9912852	0.44444445	0.7552401	1.0	3220	tags=25%, list=16%, signal=30%	
GO:0004185	GO:0004185		34	-0.2730228	-0.9877928	0.47486034	0.76474285	1.0	4851	tags=41%, list=25%, signal=55%	
GO:0046777	GO:0046777		74	-0.23338011	-0.98763764	0.43648207	0.76331407	1.0	3643	tags=28%, list=19%, signal=35%	
GO:0030003	GO:0030003		32	-0.274851	-0.98763275	0.44329897	0.76138294	1.0	3112	tags=28%, list=16%, signal=33%	
GO:0030863	GO:0030863		20	-0.3123094	-0.9867246	0.45864663	0.76241434	1.0	6297	tags=50%, list=32%, signal=74%	
GO:0034050	GO:0034050		40	-0.26338157	-0.9844221	0.4857143	0.7676243	1.0	3220	tags=25%, list=16%, signal=30%	
GO:0051702	GO:0051702		40	-0.26338157	-0.9830026	0.45125347	0.7701631	1.0	3220	tags=25%, list=16%, signal=30%	
GO:0009740	GO:0009740		28	-0.29007992	-0.98292613	0.47330096	0.7684807	1.0	4200	tags=36%, list=21%, signal=45%	
GO:0051345	GO:0051345		34	-0.27124658	-0.9809718	0.4827586	0.77273726	1.0	6051	tags=38%, list=31%, signal=55%	
GO:0010565	GO:0010565		37	-0.26682374	-0.9797434	0.45526317	0.7747393	1.0	5316	tags=43%, list=27%, signal=59%	
GO:2000242	GO:2000242		25	-0.29135057	-0.97884285	0.49541286	0.7756201	1.0	5861	tags=36%, list=30%, signal=51%	
GO:0046903	GO:0046903		22	-0.30281404	-0.97681826	0.47435898	0.780124	1.0	4219	tags=36%, list=22%, signal=46%	
GO:0140352	GO:0140352		59	-0.23839258	-0.97596973	0.45930234	0.7808711	1.0	4219	tags=36%, list=22%, signal=45%	
GO:0010410	GO:0010410		42	-0.26156822	-0.9749122	0.49147728	0.78223455	1.0	3633	tags=31%, list=19%, signal=38%	
GO:0031072	GO:0031072		25	-0.29793382	-0.97476417	0.46132597	0.7807848	1.0	2469	tags=24%, list=13%, signal=27%	
GO:0030133	GO:0030133		16	-0.32525998	-0.974261	0.4978166	0.780472	1.0	6348	tags=44%, list=32%, signal=65%	
GO:0004843	GO:0004843		39	-0.2566719	-0.97271174	0.49860725	0.7834262	1.0	6657	tags=38%, list=34%, signal=58%	
GO:0043269	GO:0043269		18	-0.3140223	-0.9697903	0.4866828	0.79080325	1.0	5705	tags=50%, list=29%, signal=70%	
GO:0061982	GO:0061982		18	-0.31501308	-0.9654623	0.50446427	0.8026225	1.0	3548	tags=22%, list=18%, signal=27%	
GO:0140677	GO:0140677		114	-0.20607531	-0.9649264	0.5559322	0.8023404	1.0	6051	tags=36%, list=31%, signal=52%	
GO:0048438	GO:0048438		73	-0.22936143	-0.9645637	0.51359516	0.80145264	1.0	1071	tags=14%, list=5%, signal=14%	
GO:0004180	GO:0004180		44	-0.24556361	-0.96427166	0.52645504	0.80045426	1.0	4003	tags=30%, list=20%, signal=37%	
GO:0006972	GO:0006972		17	-0.32242724	-0.96374017	0.5346062	0.80007666	1.0	6161	tags=53%, list=31%, signal=77%	
GO:0030981	GO:0030981		19	-0.31156877	-0.9632041	0.51331717	0.7997568	1.0	4740	tags=37%, list=24%, signal=49%	
GO:0015297	GO:0015297		61	-0.23202913	-0.962948	0.5090361	0.7986322	1.0	1251	tags=13%, list=6%, signal=14%	
GO:0048466	GO:0048466		33	-0.26624393	-0.9628952	0.49382716	0.7968535	1.0	2912	tags=21%, list=15%, signal=25%	
GO:0030258	GO:0030258		46	-0.24716124	-0.9537302	0.5269461	0.8236746	1.0	3667	tags=33%, list=19%, signal=40%	
GO:0016620	GO:0016620		27	-0.28001317	-0.9493034	0.5442708	0.83572125	1.0	1759	tags=22%, list=9%, signal=24%	
GO:0043547	GO:0043547		29	-0.2721727	-0.9491201	0.57281554	0.8342352	1.0	6051	tags=41%, list=31%, signal=60%	
GO:0043087	GO:0043087		31	-0.26927772	-0.9482751	0.48507464	0.8349171	1.0	6051	tags=42%, list=31%, signal=61%	
GO:0042594	GO:0042594		84	-0.21749073	-0.9477855	0.55414015	0.834457	1.0	4431	tags=31%, list=23%, signal=40%	
GO:1901701	GO:1901701		264	-0.18244772	-0.9459965	0.69911504	0.83829075	1.0	4383	tags=26%, list=22%, signal=33%	
GO:0051539	GO:0051539		40	-0.25319308	-0.9453391	0.56692916	0.83833915	1.0	3030	tags=25%, list=15%, signal=30%	
GO:0005102	GO:0005102		30	-0.26826763	-0.9427808	0.548718	0.8446499	1.0	4324	tags=37%, list=22%, signal=47%	
GO:0019205	GO:0019205		21	-0.29904863	-0.94267243	0.52644837	0.84294903	1.0	3051	tags=33%, list=16%, signal=39%	
GO:0006986	GO:0006986		16	-0.31881908	-0.94002336	0.5299539	0.8491953	1.0	4139	tags=38%, list=21%, signal=48%	
GO:0140546	GO:0140546		26	-0.27724567	-0.93969333	0.5288684	0.8482862	1.0	4978	tags=42%, list=25%, signal=57%	
GO:0045814	GO:0045814		31	-0.26838145	-0.93735313	0.5677083	0.8534623	1.0	1893	tags=13%, list=10%, signal=14%	
GO:0000103	GO:0000103		15	-0.31998703	-0.9373017	0.52380955	0.8515929	1.0	1533	tags=27%, list=8%, signal=29%	
GO:0034620	GO:0034620		16	-0.31881908	-0.9351425	0.56281406	0.85623413	1.0	4139	tags=38%, list=21%, signal=48%	
GO:0048443	GO:0048443		33	-0.26624393	-0.9343783	0.58354753	0.85664225	1.0	2912	tags=21%, list=15%, signal=25%	
GO:0031625	GO:0031625		40	-0.24728362	-0.93393	0.55142856	0.85603464	1.0	2643	tags=25%, list=13%, signal=29%	
GO:0000956	GO:0000956		30	-0.2649469	-0.93262035	0.56623375	0.8581058	1.0	5714	tags=27%, list=29%, signal=38%	
GO:0010604	GO:0010604		296	-0.18139637	-0.9325384	0.7329843	0.8563491	1.0	4383	tags=24%, list=22%, signal=30%	
GO:0031325	GO:0031325		281	-0.17998062	-0.93166226	0.7692308	0.85712916	1.0	4383	tags=24%, list=22%, signal=30%	
GO:0051607	GO:0051607		26	-0.27724567	-0.92788297	0.58381504	0.8666501	1.0	4978	tags=42%, list=25%, signal=57%	
GO:1903508	GO:1903508		187	-0.18450718	-0.9277997	0.7079646	0.8648997	1.0	4383	tags=25%, list=22%, signal=32%	
GO:0006997	GO:0006997		30	-0.26238298	-0.92525554	0.581864	0.8707456	1.0	2318	tags=20%, list=12%, signal=23%	
GO:0005654	GO:0005654		185	-0.18676637	-0.9226619	0.70168066	0.87665755	1.0	5226	tags=25%, list=27%, signal=34%	
GO:1902680	GO:1902680		187	-0.18450718	-0.9208478	0.7238806	0.880114	1.0	4383	tags=25%, list=22%, signal=32%	
GO:0016579	GO:0016579		52	-0.23255077	-0.91889256	0.56334233	0.88423556	1.0	6657	tags=35%, list=34%, signal=52%	
GO:1901264	GO:1901264		34	-0.25776207	-0.91831744	0.5750636	0.88401866	1.0	980	tags=15%, list=5%, signal=15%	
GO:0019829	GO:0019829		21	-0.2818219	-0.91704834	0.58104736	0.88581145	1.0	6165	tags=48%, list=31%, signal=69%	
GO:0000377	GO:0000377		135	-0.19228227	-0.91652054	0.70989764	0.88539106	1.0	7367	tags=36%, list=38%, signal=58%	
GO:0030029	GO:0030029		42	-0.24061167	-0.9161961	0.59681696	0.88440746	1.0	5469	tags=45%, list=28%, signal=63%	
GO:0098772	GO:0098772		259	-0.17793842	-0.9158657	0.77720207	0.8834011	1.0	4443	tags=25%, list=23%, signal=32%	
GO:0050793	GO:0050793		275	-0.17677398	-0.912931	0.8078818	0.8901601	1.0	4331	tags=25%, list=22%, signal=31%	
GO:0004722	GO:0004722		71	-0.21289967	-0.9122353	0.65102637	0.8902925	1.0	4053	tags=28%, list=21%, signal=35%	
GO:0010150	GO:0010150		40	-0.24406385	-0.9121844	0.6122449	0.8884308	1.0	3000	tags=23%, list=15%, signal=27%	
GO:0009860	GO:0009860		37	-0.24915949	-0.91187805	0.59279776	0.8873974	1.0	4168	tags=30%, list=21%, signal=38%	
GO:0009894	GO:0009894		81	-0.20994285	-0.91156834	0.69018406	0.88640994	1.0	4356	tags=21%, list=22%, signal=27%	
GO:0009965	GO:0009965		52	-0.22523268	-0.9112206	0.6142433	0.8854854	1.0	3725	tags=25%, list=19%, signal=31%	
GO:0005681	GO:0005681		110	-0.19839068	-0.90961975	0.67168677	0.8881612	1.0	6233	tags=29%, list=32%, signal=42%	
GO:0050661	GO:0050661		33	-0.25516677	-0.9076639	0.5943396	0.8918949	1.0	1241	tags=18%, list=6%, signal=19%	
GO:0061077	GO:0061077		32	-0.25442925	-0.9071703	0.60638297	0.891348	1.0	2469	tags=22%, list=13%, signal=25%	
GO:0016776	GO:0016776		19	-0.28526735	-0.90522337	0.60911274	0.8950308	1.0	3051	tags=32%, list=16%, signal=37%	
GO:1901681	GO:1901681		16	-0.3055411	-0.9034506	0.5891089	0.8984044	1.0	1470	tags=19%, list=8%, signal=20%	
GO:1905392	GO:1905392		195	-0.18163167	-0.90318006	0.79148936	0.897195	1.0	3827	tags=22%, list=20%, signal=27%	
GO:0007033	GO:0007033		20	-0.285839	-0.90216506	0.59232616	0.8982229	1.0	6495	tags=45%, list=33%, signal=67%	
GO:0031406	GO:0031406		53	-0.22250418	-0.9021263	0.6906667	0.89636153	1.0	4412	tags=34%, list=23%, signal=44%	
GO:0071398	GO:0071398		34	-0.2512143	-0.90208846	0.5926893	0.89454347	1.0	4894	tags=35%, list=25%, signal=47%	
GO:0045893	GO:0045893		186	-0.18096843	-0.9011462	0.8097166	0.89529043	1.0	4383	tags=25%, list=22%, signal=32%	
GO:0046916	GO:0046916		17	-0.30393082	-0.900411	0.6086956	0.89543253	1.0	3112	tags=35%, list=16%, signal=42%	
GO:0030148	GO:0030148		15	-0.31538147	-0.900285	0.5981308	0.89380175	1.0	4316	tags=40%, list=22%, signal=51%	
GO:0034219	GO:0034219		25	-0.26694715	-0.900261	0.6226913	0.8919383	1.0	3919	tags=36%, list=20%, signal=45%	
GO:0005771	GO:0005771		17	-0.30022514	-0.8995862	0.59313726	0.89176905	1.0	7050	tags=59%, list=36%, signal=92%	
GO:0005741	GO:0005741		32	-0.25331756	-0.8990347	0.65066665	0.89136034	1.0	4691	tags=22%, list=24%, signal=29%	
GO:0098661	GO:0098661		20	-0.29026613	-0.897727	0.6313253	0.89326626	1.0	5858	tags=55%, list=30%, signal=78%	
GO:0044389	GO:0044389		41	-0.23974076	-0.8965806	0.6393862	0.89458954	1.0	2643	tags=24%, list=13%, signal=28%	
GO:0051240	GO:0051240		35	-0.24258204	-0.8958525	0.66323906	0.89471066	1.0	4125	tags=34%, list=21%, signal=43%	
GO:0032879	GO:0032879		52	-0.22569253	-0.8924724	0.6676218	0.90243095	1.0	5705	tags=37%, list=29%, signal=51%	
GO:0000375	GO:0000375		135	-0.19228227	-0.8919019	0.7366412	0.90219873	1.0	7367	tags=36%, list=38%, signal=58%	
GO:0045935	GO:0045935		233	-0.17494085	-0.89139307	0.8552632	0.90166664	1.0	4383	tags=23%, list=22%, signal=30%	
GO:0018345	GO:0018345		16	-0.30272716	-0.89094347	0.6043689	0.9010362	1.0	4598	tags=44%, list=23%, signal=57%	
GO:0045492	GO:0045492		21	-0.27590787	-0.8907272	0.6303192	0.8996999	1.0	4201	tags=33%, list=21%, signal=42%	
GO:0051254	GO:0051254		219	-0.17490876	-0.8903918	0.8333333	0.89870596	1.0	4383	tags=23%, list=22%, signal=30%	
GO:0005096	GO:0005096		52	-0.22795963	-0.88965386	0.6876791	0.8988832	1.0	4988	tags=27%, list=25%, signal=36%	
GO:0009832	GO:0009832		58	-0.22019264	-0.88943845	0.6834734	0.8976205	1.0	4463	tags=31%, list=23%, signal=40%	
GO:0009664	GO:0009664		46	-0.22416772	-0.88824207	0.65768194	0.8989871	1.0	5075	tags=37%, list=26%, signal=50%	
GO:0051241	GO:0051241		51	-0.22537774	-0.8855535	0.6909621	0.90422815	1.0	1453	tags=14%, list=7%, signal=15%	
GO:0006325	GO:0006325		148	-0.1852699	-0.8855035	0.7533784	0.902451	1.0	5789	tags=29%, list=30%, signal=41%	
GO:0009690	GO:0009690		15	-0.30372146	-0.885147	0.6261468	0.90145874	1.0	2672	tags=20%, list=14%, signal=23%	
GO:0051347	GO:0051347		19	-0.2828712	-0.8839515	0.61904764	0.90278625	1.0	5875	tags=47%, list=30%, signal=68%	
GO:0008047	GO:0008047		82	-0.19952042	-0.88356215	0.7435065	0.90194273	1.0	4988	tags=28%, list=25%, signal=37%	
GO:0048440	GO:0048440		32	-0.24821278	-0.883324	0.6216216	0.90071976	1.0	1071	tags=16%, list=5%, signal=17%	
GO:0018193	GO:0018193		215	-0.17761953	-0.88107544	0.8660714	0.9049708	1.0	5199	tags=30%, list=27%, signal=41%	
GO:0009867	GO:0009867		27	-0.25573105	-0.8773508	0.64444447	0.9127655	1.0	5394	tags=41%, list=28%, signal=56%	
GO:0015144	GO:0015144		25	-0.26694715	-0.8754562	0.659204	0.9158295	1.0	3919	tags=36%, list=20%, signal=45%	
GO:0003899	GO:0003899		24	-0.25977138	-0.872488	0.6614987	0.9217452	1.0	2830	tags=13%, list=14%, signal=15%	
GO:0008234	GO:0008234		69	-0.20705648	-0.87189496	0.75076926	0.92145336	1.0	6918	tags=46%, list=35%, signal=71%	
GO:0006665	GO:0006665		26	-0.2597663	-0.8707427	0.6553398	0.922456	1.0	6610	tags=54%, list=34%, signal=81%	
