NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO:0062197	GO:0062197		35	0.41109306	1.3884753	0.0704	0.17982233	1.0	2527	tags=29%, list=13%, signal=33%	
GO:0016209	GO:0016209		70	0.35999995	1.3878936	0.03851852	0.18002544	1.0	2853	tags=30%, list=15%, signal=35%	
GO:0046164	GO:0046164		26	0.43855563	1.387513	0.078125	0.17991734	1.0	4297	tags=50%, list=22%, signal=64%	
GO:0006119	GO:0006119		47	0.3872993	1.3874675	0.047040973	0.1794462	1.0	7163	tags=51%, list=37%, signal=80%	
GO:0140013	GO:0140013		36	0.40575406	1.3844652	0.0686901	0.18272932	1.0	4207	tags=39%, list=21%, signal=49%	
GO:0046906	GO:0046906		220	0.30478194	1.3837217	0.0116731515	0.1830577	1.0	4328	tags=35%, list=22%, signal=45%	
GO:0044262	GO:0044262		174	0.31536126	1.3834559	0.015483871	0.18287604	1.0	4297	tags=31%, list=22%, signal=39%	
GO:0006720	GO:0006720		78	0.35212535	1.3831757	0.03945372	0.18274407	1.0	4167	tags=35%, list=21%, signal=44%	
GO:0070925	GO:0070925		78	0.35331845	1.3819326	0.039816234	0.18386254	1.0	4987	tags=37%, list=25%, signal=50%	
GO:0098869	GO:0098869		73	0.35582438	1.3811177	0.0508982	0.1843091	1.0	2853	tags=30%, list=15%, signal=35%	
GO:0045089	GO:0045089		20	0.47280002	1.3809628	0.07568438	0.18396583	1.0	2817	tags=35%, list=14%, signal=41%	
GO:0034033	GO:0034033		24	0.44365677	1.3806207	0.08374384	0.18385217	1.0	5043	tags=42%, list=26%, signal=56%	
GO:0044042	GO:0044042		69	0.35815933	1.3802472	0.03776435	0.18385002	1.0	1051	tags=20%, list=5%, signal=21%	
GO:0033866	GO:0033866		24	0.44365677	1.3767878	0.08681672	0.18766381	1.0	5043	tags=42%, list=26%, signal=56%	
GO:0016877	GO:0016877		33	0.4148231	1.3763512	0.053781513	0.18767646	1.0	5107	tags=39%, list=26%, signal=53%	
GO:0006040	GO:0006040		23	0.45270428	1.3761113	0.08557047	0.18742485	1.0	4733	tags=48%, list=24%, signal=63%	
GO:0006400	GO:0006400		50	0.3770472	1.3756453	0.055059522	0.18747751	1.0	3811	tags=28%, list=19%, signal=35%	
GO:0002684	GO:0002684		20	0.47280002	1.3744906	0.09485531	0.1884359	1.0	2817	tags=35%, list=14%, signal=41%	
GO:0045859	GO:0045859		47	0.3844957	1.3741169	0.06022187	0.18837333	1.0	5791	tags=53%, list=30%, signal=75%	
GO:0046165	GO:0046165		38	0.39852092	1.3736217	0.070626006	0.18846096	1.0	2004	tags=29%, list=10%, signal=32%	
GO:0099080	GO:0099080		186	0.31192648	1.3733561	0.009259259	0.18830055	1.0	5059	tags=36%, list=26%, signal=48%	
GO:0030312	GO:0030312		195	0.3061096	1.3719045	0.014705882	0.18959299	1.0	5107	tags=42%, list=26%, signal=56%	
GO:0008237	GO:0008237		55	0.36980584	1.3715585	0.062222224	0.18952276	1.0	3151	tags=29%, list=16%, signal=35%	
GO:0009851	GO:0009851		20	0.47394472	1.3712579	0.094527364	0.18935688	1.0	3597	tags=30%, list=18%, signal=37%	
GO:0016765	GO:0016765		43	0.38852346	1.3711743	0.07251265	0.18893078	1.0	6147	tags=49%, list=31%, signal=71%	
GO:0004497	GO:0004497		189	0.30960366	1.3702077	0.014864865	0.18972921	1.0	3955	tags=33%, list=20%, signal=41%	
GO:0034030	GO:0034030		24	0.44365677	1.3694899	0.10066006	0.19010532	1.0	5043	tags=42%, list=26%, signal=56%	
GO:0009524	GO:0009524		51	0.37181535	1.3685344	0.061654136	0.19077311	1.0	4621	tags=39%, list=24%, signal=51%	
GO:0006790	GO:0006790		153	0.31466946	1.3680542	0.013351135	0.19084762	1.0	4942	tags=35%, list=25%, signal=47%	
GO:1901361	GO:1901361		122	0.3257311	1.3671335	0.022160664	0.19157954	1.0	3167	tags=25%, list=16%, signal=29%	
GO:0010114	GO:0010114		29	0.42320567	1.3655311	0.0821485	0.19320564	1.0	3288	tags=38%, list=17%, signal=46%	
GO:0043549	GO:0043549		48	0.3830583	1.3652588	0.05732484	0.19304638	1.0	5791	tags=52%, list=30%, signal=74%	
GO:0000280	GO:0000280		70	0.35871416	1.3650565	0.039940827	0.1927653	1.0	5344	tags=43%, list=27%, signal=59%	
GO:0009743	GO:0009743		76	0.35123125	1.3646289	0.04826546	0.19288427	1.0	3691	tags=36%, list=19%, signal=44%	
GO:0016866	GO:0016866		37	0.40288222	1.362663	0.07680491	0.19493575	1.0	5469	tags=43%, list=28%, signal=60%	
GO:0000786	GO:0000786		22	0.447225	1.3624631	0.10350584	0.19469325	1.0	6129	tags=59%, list=31%, signal=86%	
GO:0009309	GO:0009309		20	0.46272284	1.362446	0.086666666	0.19420315	1.0	4024	tags=35%, list=21%, signal=44%	
GO:0031966	GO:0031966		205	0.3035167	1.3620917	0.021491783	0.19408542	1.0	7078	tags=43%, list=36%, signal=67%	
GO:0042401	GO:0042401		20	0.46272284	1.3592151	0.1009772	0.19736114	1.0	4024	tags=35%, list=21%, signal=44%	
GO:0044550	GO:0044550		64	0.36400676	1.3576094	0.064417176	0.19900244	1.0	2628	tags=31%, list=13%, signal=36%	
GO:0010119	GO:0010119		24	0.4419624	1.3560369	0.1042654	0.20067784	1.0	2088	tags=29%, list=11%, signal=33%	
GO:0046034	GO:0046034		67	0.34859812	1.3543323	0.054298643	0.20238152	1.0	5419	tags=39%, list=28%, signal=53%	
GO:0045454	GO:0045454		21	0.45130092	1.3537264	0.084745765	0.20273	1.0	2477	tags=38%, list=13%, signal=44%	
GO:0009850	GO:0009850		38	0.40203172	1.35188	0.07028754	0.20466876	1.0	3597	tags=29%, list=18%, signal=35%	
GO:0051536	GO:0051536		63	0.35292938	1.3501215	0.060085837	0.20650934	1.0	4998	tags=43%, list=26%, signal=57%	
WP:000000	WP:000000		264	0.29382092	1.3495609	0.013959391	0.20673318	1.0	4813	tags=34%, list=25%, signal=44%	
GO:0015036	GO:0015036		32	0.4071147	1.3477112	0.090766825	0.20876928	1.0	4381	tags=41%, list=22%, signal=52%	
GO:0016051	GO:0016051		138	0.31271064	1.3466558	0.031165311	0.20971735	1.0	5108	tags=35%, list=26%, signal=47%	
GO:0009295	GO:0009295		25	0.43167683	1.3463951	0.08652246	0.20955196	1.0	2983	tags=32%, list=15%, signal=38%	
GO:0006066	GO:0006066		82	0.33937404	1.3435212	0.05074627	0.21291445	1.0	4398	tags=38%, list=22%, signal=49%	
GO:1901616	GO:1901616		28	0.41997415	1.3433034	0.121753246	0.21267618	1.0	4297	tags=46%, list=22%, signal=59%	
GO:0009813	GO:0009813		23	0.44377542	1.3398329	0.109540634	0.21674447	1.0	5898	tags=65%, list=30%, signal=93%	
GO:0009409	GO:0009409		160	0.30717176	1.3395078	0.02688172	0.2166737	1.0	5338	tags=41%, list=27%, signal=55%	
GO:0009955	GO:0009955		24	0.44015154	1.3392178	0.10940171	0.2165863	1.0	4071	tags=38%, list=21%, signal=47%	
GO:1901071	GO:1901071		17	0.47019973	1.3346262	0.11018364	0.22266161	1.0	4012	tags=41%, list=20%, signal=52%	
GO:0010257	GO:0010257		22	0.4371062	1.3324134	0.110154904	0.2253484	1.0	4336	tags=27%, list=22%, signal=35%	
GO:0010017	GO:0010017		39	0.38256288	1.3319824	0.102649	0.225396	1.0	3288	tags=33%, list=17%, signal=40%	
GO:0042773	GO:0042773		35	0.39258942	1.3318713	0.08809135	0.22493084	1.0	7163	tags=51%, list=37%, signal=81%	
GO:0009312	GO:0009312		15	0.4915928	1.3307673	0.109612145	0.22601356	1.0	4251	tags=53%, list=22%, signal=68%	
GO:0098754	GO:0098754		115	0.32007483	1.3289393	0.031746034	0.22821032	1.0	4154	tags=35%, list=21%, signal=44%	
GO:0042744	GO:0042744		52	0.36360437	1.3280272	0.08623298	0.22903849	1.0	4328	tags=44%, list=22%, signal=57%	
GO:0140014	GO:0140014		39	0.3859625	1.3275819	0.102106966	0.22911334	1.0	5853	tags=51%, list=30%, signal=73%	
GO:0051540	GO:0051540		63	0.35292938	1.3275135	0.07294833	0.22863774	1.0	4998	tags=43%, list=26%, signal=57%	
GO:0009812	GO:0009812		30	0.40998805	1.325433	0.09836066	0.23115551	1.0	4657	tags=47%, list=24%, signal=61%	
GO:0006563	GO:0006563		15	0.48694763	1.3251812	0.1445993	0.23094036	1.0	4040	tags=47%, list=21%, signal=59%	
GO:0006165	GO:0006165		51	0.363278	1.3232316	0.083076924	0.233181	1.0	5226	tags=43%, list=27%, signal=59%	
GO:0010564	GO:0010564		56	0.35743585	1.3230792	0.08255452	0.23282284	1.0	5853	tags=45%, list=30%, signal=63%	
GO:0051606	GO:0051606		39	0.38853914	1.3224794	0.08121019	0.2330553	1.0	2295	tags=28%, list=12%, signal=32%	
GO:0044815	GO:0044815		30	0.4094381	1.3205117	0.108153075	0.23542093	1.0	6129	tags=53%, list=31%, signal=78%	
GO:0001522	GO:0001522		20	0.44005156	1.320073	0.11824324	0.2354835	1.0	5469	tags=40%, list=28%, signal=55%	
GO:0017004	GO:0017004		16	0.47725657	1.3197984	0.13518198	0.23528045	1.0	6384	tags=56%, list=33%, signal=83%	
GO:0016798	GO:0016798		201	0.29410446	1.3193624	0.03183024	0.23534085	1.0	3183	tags=27%, list=16%, signal=32%	
GO:0006754	GO:0006754		21	0.44360742	1.3192117	0.117274165	0.2350194	1.0	5856	tags=43%, list=30%, signal=61%	
GO:0006541	GO:0006541		21	0.44229627	1.3177432	0.12116041	0.2367082	1.0	5115	tags=52%, list=26%, signal=71%	
GO:0006730	GO:0006730		17	0.4626124	1.3163152	0.13419117	0.23817119	1.0	4859	tags=53%, list=25%, signal=70%	
GO:0016796	GO:0016796		19	0.44940218	1.315727	0.11463845	0.23843445	1.0	4305	tags=42%, list=22%, signal=54%	
GO:0043021	GO:0043021		33	0.3960246	1.3146334	0.11370716	0.23955214	1.0	3904	tags=24%, list=20%, signal=30%	
GO:0016614	GO:0016614		115	0.31391743	1.3137676	0.057827927	0.24029744	1.0	2981	tags=25%, list=15%, signal=30%	
GO:0033044	GO:0033044		23	0.4316761	1.3132375	0.13377926	0.24056785	1.0	4344	tags=35%, list=22%, signal=45%	
GO:0034637	GO:0034637		86	0.3316792	1.3115156	0.075581394	0.24267463	1.0	5543	tags=38%, list=28%, signal=53%	
GO:0071489	GO:0071489		40	0.38010043	1.3107936	0.110410094	0.24318689	1.0	3288	tags=33%, list=17%, signal=39%	
GO:0019646	GO:0019646		34	0.39348722	1.3106146	0.09822866	0.24291205	1.0	7163	tags=53%, list=37%, signal=83%	
GO:0007088	GO:0007088		17	0.46422955	1.3102473	0.12580645	0.24291207	1.0	5853	tags=59%, list=30%, signal=84%	
GO:0008610	GO:0008610		274	0.28255954	1.3054558	0.02208589	0.24985734	1.0	4320	tags=30%, list=22%, signal=38%	
GO:0020037	GO:0020037		204	0.29168484	1.3051088	0.036048066	0.24976814	1.0	4328	tags=35%, list=22%, signal=44%	
GO:0042775	GO:0042775		35	0.39258942	1.3048655	0.111821085	0.24957521	1.0	7163	tags=51%, list=37%, signal=81%	
GO:0006626	GO:0006626		24	0.42278016	1.3036435	0.13422818	0.2509263	1.0	7041	tags=50%, list=36%, signal=78%	
GO:0055086	GO:0055086		252	0.28360322	1.303042	0.024509804	0.25129217	1.0	5226	tags=35%, list=27%, signal=48%	
GO:0009066	GO:0009066		34	0.3856359	1.3006793	0.10810811	0.25433117	1.0	2837	tags=26%, list=14%, signal=31%	
GO:1903825	GO:1903825		47	0.36092228	1.2994132	0.116693676	0.255799	1.0	4308	tags=38%, list=22%, signal=49%	
GO:0005984	GO:0005984		22	0.4291111	1.299311	0.14262024	0.25537035	1.0	2426	tags=36%, list=12%, signal=41%	
GO:0002218	GO:0002218		16	0.4679865	1.2988706	0.13184932	0.25555	1.0	2817	tags=38%, list=14%, signal=44%	
GO:1901605	GO:1901605		155	0.29901007	1.2984853	0.04735376	0.25558716	1.0	4950	tags=39%, list=25%, signal=51%	
GO:0015986	GO:0015986		21	0.44360742	1.298052	0.13961606	0.25562283	1.0	5856	tags=43%, list=30%, signal=61%	
GO:0002253	GO:0002253		16	0.4679865	1.2976211	0.14930555	0.2556834	1.0	2817	tags=38%, list=14%, signal=44%	
GO:0006612	GO:0006612		49	0.35908496	1.2942588	0.09952607	0.26038086	1.0	4018	tags=31%, list=21%, signal=38%	
GO:0042626	GO:0042626		110	0.31239432	1.2900989	0.068571426	0.2664031	1.0	4184	tags=36%, list=21%, signal=46%	
GO:0051301	GO:0051301		185	0.28968194	1.2899876	0.04041721	0.265969	1.0	5300	tags=37%, list=27%, signal=51%	
GO:0005685	GO:0005685		15	0.4671551	1.2877295	0.14285715	0.26894113	1.0	6976	tags=60%, list=36%, signal=93%	
GO:0009311	GO:0009311		29	0.39917985	1.2876183	0.12026359	0.26850095	1.0	4251	tags=41%, list=22%, signal=53%	
GO:0045930	GO:0045930		19	0.4457518	1.2860079	0.14617941	0.2704731	1.0	4900	tags=47%, list=25%, signal=63%	
GO:0009144	GO:0009144		73	0.3263731	1.284112	0.09453471	0.27309102	1.0	5981	tags=42%, list=31%, signal=61%	
GO:0009642	GO:0009642		58	0.34558052	1.2835778	0.09247649	0.27339402	1.0	3012	tags=31%, list=15%, signal=37%	
GO:1901617	GO:1901617		94	0.315545	1.2829759	0.076246336	0.27388713	1.0	2061	tags=22%, list=11%, signal=25%	
GO:0000049	GO:0000049		26	0.40707174	1.2828394	0.1450253	0.27355403	1.0	5839	tags=58%, list=30%, signal=82%	
GO:0046939	GO:0046939		52	0.3467061	1.27843	0.10599078	0.28043842	1.0	5226	tags=42%, list=27%, signal=58%	
GO:0010628	GO:0010628		26	0.40285897	1.2776502	0.13870968	0.2810724	1.0	2155	tags=19%, list=11%, signal=22%	
GO:0006465	GO:0006465		16	0.4553047	1.2766842	0.14551607	0.28202435	1.0	7390	tags=56%, list=38%, signal=90%	
GO:0044272	GO:0044272		75	0.33002788	1.276537	0.09453471	0.28165033	1.0	4942	tags=37%, list=25%, signal=50%	
GO:0004033	GO:0004033		15	0.46266422	1.2762976	0.15780446	0.28141078	1.0	2825	tags=40%, list=14%, signal=47%	
GO:0090627	GO:0090627		67	0.33403826	1.2760645	0.114285715	0.28121203	1.0	5195	tags=42%, list=27%, signal=57%	
GO:0000724	GO:0000724		36	0.38008803	1.2744088	0.14614122	0.28347117	1.0	6868	tags=56%, list=35%, signal=85%	
GO:0000287	GO:0000287		48	0.35612404	1.2723937	0.10852713	0.28617632	1.0	4757	tags=42%, list=24%, signal=55%	
GO:0000387	GO:0000387		15	0.4649465	1.2706665	0.17553191	0.28843	1.0	7150	tags=53%, list=37%, signal=84%	
GO:0010228	GO:0010228		96	0.31192148	1.2697517	0.078431375	0.2893482	1.0	3056	tags=20%, list=16%, signal=23%	
GO:0005753	GO:0005753		15	0.46322206	1.2691888	0.17522123	0.28963083	1.0	5856	tags=47%, list=30%, signal=67%	
GO:0008422	GO:0008422		65	0.33325556	1.2690115	0.10169491	0.28934187	1.0	5156	tags=45%, list=26%, signal=60%	
GO:0010224	GO:0010224		26	0.39671838	1.2670571	0.13422818	0.29222125	1.0	2602	tags=27%, list=13%, signal=31%	
GO:0006090	GO:0006090		54	0.34660938	1.267051	0.1131783	0.29158917	1.0	5067	tags=39%, list=26%, signal=52%	
GO:0009205	GO:0009205		73	0.3263731	1.2669469	0.11713031	0.29115558	1.0	5981	tags=42%, list=31%, signal=61%	
GO:0007389	GO:0007389		91	0.31441563	1.2657747	0.1037464	0.29259264	1.0	5110	tags=33%, list=26%, signal=44%	
GO:0022804	GO:0022804		224	0.2782414	1.2640305	0.038265307	0.2949707	1.0	4595	tags=33%, list=23%, signal=43%	
GO:0051338	GO:0051338		56	0.34049287	1.2637203	0.11580595	0.2948553	1.0	5791	tags=46%, list=30%, signal=66%	
GO:0042908	GO:0042908		44	0.35456225	1.2620294	0.14832535	0.29711145	1.0	5150	tags=48%, list=26%, signal=65%	
GO:0009636	GO:0009636		132	0.29797566	1.2615881	0.08055556	0.2971643	1.0	4655	tags=37%, list=24%, signal=48%	
GO:0016705	GO:0016705		205	0.28272834	1.2615094	0.052702703	0.29663616	1.0	3925	tags=30%, list=20%, signal=37%	
GO:0009141	GO:0009141		81	0.32162714	1.2607017	0.10456554	0.2973615	1.0	5419	tags=40%, list=28%, signal=54%	
GO:0005778	GO:0005778		23	0.40856603	1.2590274	0.15161839	0.29967108	1.0	2018	tags=22%, list=10%, signal=24%	
GO:0097237	GO:0097237		85	0.31365508	1.2578957	0.084745765	0.30110526	1.0	2853	tags=27%, list=15%, signal=32%	
GO:0000460	GO:0000460		17	0.45064962	1.2570021	0.19618055	0.30204606	1.0	7709	tags=59%, list=39%, signal=97%	
GO:0006525	GO:0006525		17	0.4447231	1.2567351	0.17606838	0.3018535	1.0	4868	tags=53%, list=25%, signal=70%	
GO:0016616	GO:0016616		101	0.30928674	1.2546182	0.087643676	0.30493033	1.0	2981	tags=26%, list=15%, signal=30%	
GO:0042445	GO:0042445		67	0.3253115	1.2536937	0.12907802	0.30595478	1.0	4066	tags=28%, list=21%, signal=36%	
GO:0042644	GO:0042644		17	0.4378978	1.2536083	0.1877193	0.30545428	1.0	2785	tags=35%, list=14%, signal=41%	
GO:0009116	GO:0009116		17	0.44748992	1.2509941	0.18244407	0.3095139	1.0	4592	tags=59%, list=23%, signal=77%	
GO:0009266	GO:0009266		235	0.27432388	1.2490187	0.048407644	0.3124758	1.0	3704	tags=28%, list=19%, signal=34%	
GO:0000502	GO:0000502		51	0.34169078	1.2451557	0.14511041	0.3189703	1.0	7055	tags=43%, list=36%, signal=67%	
GO:1990961	GO:1990961		26	0.38961175	1.244575	0.15051903	0.31943247	1.0	3974	tags=42%, list=20%, signal=53%	
GO:0007062	GO:0007062		15	0.45463425	1.2436696	0.19624573	0.3203913	1.0	5877	tags=60%, list=30%, signal=86%	
GO:0009640	GO:0009640		42	0.35476184	1.2427877	0.1504	0.32148662	1.0	3151	tags=33%, list=16%, signal=40%	
GO:0033178	GO:0033178		15	0.4595446	1.2416434	0.20036764	0.3229705	1.0	5419	tags=33%, list=28%, signal=46%	
GO:1990748	GO:1990748		85	0.31365508	1.2367848	0.12445095	0.33134043	1.0	2853	tags=27%, list=15%, signal=32%	
GO:0052689	GO:0052689		84	0.31307825	1.2359859	0.12173913	0.33201763	1.0	3298	tags=25%, list=17%, signal=30%	
GO:0016829	GO:0016829		196	0.2772062	1.2349323	0.06878307	0.33333054	1.0	4263	tags=31%, list=22%, signal=39%	
GO:0046527	GO:0046527		79	0.31195563	1.2346888	0.10059172	0.33311173	1.0	4743	tags=37%, list=24%, signal=48%	
GO:0016469	GO:0016469		27	0.38906452	1.2336755	0.16721311	0.33436567	1.0	5856	tags=37%, list=30%, signal=53%	
GO:0006575	GO:0006575		38	0.35795593	1.2329676	0.14503817	0.33496505	1.0	3983	tags=32%, list=20%, signal=40%	
GO:0051640	GO:0051640		57	0.33540708	1.2327074	0.1402439	0.33479676	1.0	2162	tags=21%, list=11%, signal=24%	
GO:0034249	GO:0034249		41	0.34632286	1.2320662	0.16199377	0.33530736	1.0	6203	tags=37%, list=32%, signal=53%	
GO:0009798	GO:0009798		25	0.38810325	1.2301785	0.197411	0.33826286	1.0	3187	tags=32%, list=16%, signal=38%	
GO:0031903	GO:0031903		23	0.40856603	1.2249364	0.19159664	0.34777704	1.0	2018	tags=22%, list=10%, signal=24%	
GO:0005506	GO:0005506		192	0.27424023	1.2246704	0.08041505	0.3475865	1.0	3955	tags=30%, list=20%, signal=37%	
GO:0016627	GO:0016627		44	0.3423437	1.2241176	0.16388467	0.34792122	1.0	3557	tags=32%, list=18%, signal=39%	
GO:0017148	GO:0017148		41	0.34632286	1.2232053	0.16808149	0.34901512	1.0	6203	tags=37%, list=32%, signal=53%	
GO:0034599	GO:0034599		27	0.38544708	1.2219399	0.17252931	0.35071498	1.0	4520	tags=37%, list=23%, signal=48%	
GO:0042592	GO:0042592		149	0.28306893	1.2214177	0.09318498	0.35111204	1.0	4184	tags=30%, list=21%, signal=37%	
GO:0019751	GO:0019751		36	0.36559132	1.2208427	0.17507887	0.35150194	1.0	4297	tags=42%, list=22%, signal=53%	
GO:0015035	GO:0015035		29	0.38042536	1.220308	0.18022329	0.35188138	1.0	4381	tags=41%, list=22%, signal=53%	
GO:0009746	GO:0009746		31	0.37044075	1.2187096	0.18108974	0.35444447	1.0	3590	tags=32%, list=18%, signal=39%	
GO:0015849	GO:0015849		68	0.3161892	1.217032	0.15542522	0.35708672	1.0	4308	tags=34%, list=22%, signal=43%	
GO:2000377	GO:2000377		15	0.44416812	1.2168403	0.21326165	0.3567368	1.0	2612	tags=33%, list=13%, signal=38%	
GO:0007059	GO:0007059		83	0.3081314	1.2167106	0.14925373	0.3563141	1.0	5853	tags=36%, list=30%, signal=51%	
GO:0006839	GO:0006839		29	0.3753142	1.215649	0.17558528	0.3576527	1.0	7604	tags=52%, list=39%, signal=84%	
GO:1901615	GO:1901615		159	0.28142667	1.2150669	0.08594816	0.35801512	1.0	4398	tags=31%, list=22%, signal=40%	
GO:0005856	GO:0005856		247	0.26661035	1.2141705	0.06931964	0.35911414	1.0	3737	tags=26%, list=19%, signal=32%	
GO:0006096	GO:0006096		45	0.3378747	1.2132359	0.14645669	0.3602823	1.0	5067	tags=40%, list=26%, signal=54%	
GO:0009888	GO:0009888		282	0.26016033	1.2115104	0.0723192	0.36301613	1.0	4071	tags=27%, list=21%, signal=34%	
GO:0090558	GO:0090558		117	0.29073277	1.2112154	0.12798874	0.36287794	1.0	3737	tags=27%, list=19%, signal=34%	
GO:0000779	GO:0000779		18	0.42411596	1.2107863	0.23411371	0.36295825	1.0	2873	tags=28%, list=15%, signal=33%	
GO:0048653	GO:0048653		22	0.3992974	1.2086188	0.19467553	0.36654237	1.0	6468	tags=55%, list=33%, signal=81%	
GO:0009648	GO:0009648		55	0.33133987	1.2084602	0.16989568	0.36614442	1.0	2951	tags=20%, list=15%, signal=23%	
GO:1902911	GO:1902911		63	0.32388404	1.2081165	0.14896755	0.36619475	1.0	5791	tags=43%, list=30%, signal=61%	
GO:0046618	GO:0046618		26	0.38961175	1.2072313	0.20292208	0.3673223	1.0	3974	tags=42%, list=20%, signal=53%	
GO:0046394	GO:0046394		242	0.26348627	1.2070812	0.087467365	0.36691138	1.0	4950	tags=34%, list=25%, signal=45%	
GO:0002229	GO:0002229		16	0.43682945	1.2070106	0.19859402	0.366363	1.0	5613	tags=50%, list=29%, signal=70%	
GO:0009206	GO:0009206		27	0.37684277	1.2069423	0.20128824	0.3657719	1.0	5856	tags=44%, list=30%, signal=63%	
GO:0044264	GO:0044264		102	0.29446897	1.2064043	0.14509246	0.36611637	1.0	2198	tags=19%, list=11%, signal=21%	
GO:0000793	GO:0000793		32	0.363549	1.2062296	0.205298	0.36574322	1.0	7575	tags=63%, list=39%, signal=102%	
GO:0033865	GO:0033865		40	0.34430078	1.2058314	0.18729642	0.36580926	1.0	5043	tags=35%, list=26%, signal=47%	
GO:0016053	GO:0016053		245	0.26464358	1.2050449	0.1019656	0.36668122	1.0	4950	tags=34%, list=25%, signal=45%	
GO:0016485	GO:0016485		36	0.3549621	1.2042617	0.18892509	0.36753023	1.0	5942	tags=36%, list=30%, signal=52%	
GO:0090150	GO:0090150		66	0.31704465	1.2042544	0.16358025	0.36683506	1.0	4018	tags=26%, list=21%, signal=32%	
WP:WP2279	WP:WP2279		157	0.27558056	1.2032586	0.12947658	0.3682343	1.0	5342	tags=36%, list=27%, signal=49%	
GO:0006979	GO:0006979		171	0.27149287	1.2024652	0.10887097	0.36921147	1.0	4154	tags=32%, list=21%, signal=40%	
GO:0046364	GO:0046364		21	0.39884326	1.2020097	0.2173913	0.36942476	1.0	5658	tags=48%, list=29%, signal=67%	
GO:0005876	GO:0005876		17	0.42444637	1.200824	0.24168126	0.3711082	1.0	2873	tags=29%, list=15%, signal=34%	
GO:1905369	GO:1905369		56	0.32308114	1.2002978	0.17746913	0.37147677	1.0	7055	tags=41%, list=36%, signal=64%	
GO:0006275	GO:0006275		20	0.40812567	1.1992012	0.20707965	0.3731493	1.0	5526	tags=55%, list=28%, signal=77%	
GO:0030247	GO:0030247		37	0.35297945	1.1984977	0.19486405	0.37384787	1.0	4108	tags=41%, list=21%, signal=51%	
GO:0009145	GO:0009145		27	0.37684277	1.1981909	0.2279534	0.373738	1.0	5856	tags=44%, list=30%, signal=63%	
GO:0034284	GO:0034284		34	0.36394945	1.1973424	0.20065252	0.37468573	1.0	3590	tags=32%, list=18%, signal=40%	
GO:0072655	GO:0072655		25	0.38370308	1.1971968	0.22532895	0.37428516	1.0	7041	tags=48%, list=36%, signal=75%	
GO:0034032	GO:0034032		40	0.34430078	1.195999	0.20521173	0.37609738	1.0	5043	tags=35%, list=26%, signal=47%	
GO:0016763	GO:0016763		40	0.35112676	1.1950784	0.17274168	0.37723634	1.0	5458	tags=43%, list=28%, signal=59%	
GO:0048232	GO:0048232		22	0.3942354	1.1949046	0.21516755	0.37685853	1.0	4597	tags=55%, list=23%, signal=71%	
GO:0009944	GO:0009944		15	0.43390927	1.1943829	0.24873096	0.3772523	1.0	3187	tags=40%, list=16%, signal=48%	
GO:0006605	GO:0006605		107	0.29043642	1.1929063	0.16329479	0.37954625	1.0	4018	tags=22%, list=21%, signal=28%	
GO:0070069	GO:0070069		25	0.38055092	1.1925269	0.20272572	0.37970576	1.0	6284	tags=36%, list=32%, signal=53%	
GO:0006835	GO:0006835		17	0.4225672	1.1900063	0.2475083	0.38429746	1.0	3771	tags=41%, list=19%, signal=51%	
GO:2000113	GO:2000113		41	0.34632286	1.189835	0.1936	0.38391298	1.0	6203	tags=37%, list=32%, signal=53%	
GO:0006757	GO:0006757		45	0.3378747	1.1897422	0.20508982	0.38335523	1.0	5067	tags=40%, list=26%, signal=54%	
GO:0046031	GO:0046031		45	0.3378747	1.189706	0.19808307	0.38269845	1.0	5067	tags=40%, list=26%, signal=54%	
GO:0006006	GO:0006006		34	0.35686386	1.1882766	0.21138212	0.38497436	1.0	5067	tags=41%, list=26%, signal=55%	
GO:0006740	GO:0006740		19	0.41796863	1.1882439	0.24671052	0.38431215	1.0	1728	tags=32%, list=9%, signal=35%	
GO:0042910	GO:0042910		44	0.34097767	1.1858778	0.21967213	0.38852927	1.0	5150	tags=45%, list=26%, signal=62%	
GO:0016684	GO:0016684		59	0.31348288	1.1839359	0.18249258	0.39180115	1.0	4328	tags=37%, list=22%, signal=48%	
GO:0090329	GO:0090329		17	0.41783583	1.1819569	0.25	0.39516497	1.0	5526	tags=59%, list=28%, signal=82%	
GO:0071616	GO:0071616		17	0.41324395	1.1800804	0.24509804	0.39843273	1.0	4942	tags=47%, list=25%, signal=63%	
GO:0015179	GO:0015179		16	0.41956037	1.1793076	0.24657534	0.39937297	1.0	4834	tags=44%, list=25%, signal=58%	
GO:0009943	GO:0009943		18	0.41450873	1.1791238	0.25795645	0.39901298	1.0	3187	tags=33%, list=16%, signal=40%	
GO:0015926	GO:0015926		71	0.30878693	1.1786041	0.20062695	0.39938176	1.0	5156	tags=42%, list=26%, signal=57%	
GO:0035251	GO:0035251		65	0.30902752	1.178354	0.17857143	0.39918444	1.0	4743	tags=37%, list=24%, signal=49%	
GO:0016831	GO:0016831		34	0.353234	1.1779075	0.22204472	0.3994633	1.0	1556	tags=21%, list=8%, signal=22%	
GO:1902749	GO:1902749		15	0.4185873	1.1778371	0.25778547	0.39888135	1.0	5195	tags=47%, list=27%, signal=63%	
