"","id","name","p_val","log_fold_change","sig_rank"
"7399","AT5G02130","NDP1",0.00500400796383456,-2.48183284131232,-7.64270019912009
"7403","AT3G14120","NUP107",0.00500878820546041,-8.80885579440104,-7.64132267554022
"7404","AT3G07990","SCPL27",0.00501226062680867,-10.9633146907261,-7.64032285100221
"7406","AT1G73880","UGT89B1",0.00503145789253582,-4.01129174098085,-7.63480779525124
"7409","AT1G53840","ATPME1",0.0050334008696951,-31.0371736380477,-7.63425078325271
"7410","AT2G30470","HSI2",0.00503349020892231,-9.21062691094721,-7.63422517668578
"7413","AT4G19640","ARA-7",0.00504325360719148,-15.1531134301201,-7.63142950956753
"7414","AT2G27120","POL2B",0.0050458193611927,-0.613641089104049,-7.6306957254696
"7416","AT1G60030","ATNAT7",0.00506226635321142,-2.34286549131135,-7.62600086722773
"7417","AT1G03970","GBF4",0.00506709685609226,-4.48636766325317,-7.62462487883923
"7418","AT5G10740",NA,0.00506909740138664,-7.04826442801307,-7.62405539945882
"7419","AT1G22730","MRF2",0.00507063637136108,-8.25885349192258,-7.62361746599488
"7420","AT4G18930",NA,0.0050736939506161,-5.8865783120307,-7.62274778718476
"7421","AT5G11040","AtTRS120",0.0050736939506161,-11.9922830434009,-7.62274778718476
"7422","AT2G45920","PUB37",0.00507649637472488,-5.89268455416443,-7.62195114331163
"7425","AT4G36250","ALDH3F1",0.00508338555782795,-37.3893447780767,-7.61999462612218
"7426","AT5G01160","HAKAI",0.00508363409530206,-8.16713184269131,-7.61992409143382
"7427","AT2G04620","MTP12",0.00508539681064951,-4.41053261121461,-7.61942393350544
"7429","AT5G63500",NA,0.00509089110159388,-2.9813605093124,-7.61786607918033
"7432","AT1G76850","SEC5A",0.00509669632455465,-15.791092838369,-7.61622188867026
"7433","AT3G09880","ATB'",0.00509801086387647,-6.54976099905745,-7.61584983691123
"7434","AT2G21630","AtSEC23C",0.00509902318441611,-2.65270439604356,-7.61556338698467
"7436","AT1G52580","ATRBL5",0.00510145789674006,-0.988799303589603,-7.61487468467063
"7437","AT5G04080","AthCYSTM12",0.00510356341570628,-3.40754912260647,-7.61427936561716
"7439","AT5G55390","EDM2",0.00511888863748286,-7.55780946268582,-7.60995366413057
"7440","AT1G48840",NA,0.00511994087960712,-9.47828862196927,-7.609657133263
"7441","ATCG00190","RPOB",0.00512330167517789,-4.73692594577588,-7.60871044021117
"7444","AT1G52750",NA,0.00513532231627898,-24.9634059884144,-7.60532945514801
"7445","AT4G33030","SQD1",0.00513609725737395,-13.3343983309622,-7.60511176300355
"7448","ATCG00180","RPOC1",0.00515502229771052,-2.61522078962365,-7.59980561677252
"7450","AT3G11100","ENAP1",0.00515644394028451,-17.8530338020321,-7.5994078078369
"7453","AT1G48990",NA,0.00517819825898451,-0.47983447095145,-7.59333408153722
"7455","AT3G16400","ATMLP-470",0.00518143896007447,-226.313394148419,-7.59243147395644
"7458","AT3G51270",NA,0.00520051820937398,-10.2159288171241,-7.58712889586138
"7460","AT1G02270",NA,0.00520465550796792,-5.53918682018264,-7.58598160882114
"7463","AT5G43430","ETFBETA",0.00520553112892712,-6.07975690288174,-7.58573891307271
"7464","AT1G16840",NA,0.00520739033767841,-6.60957513121044,-7.58522373176023
"7465","AT1G17300",NA,0.00520951690678505,-0.963246845096839,-7.584634691141
"7466","AT1G29670","GDSL1",0.0052186522290592,-34.8438237886584,-7.5821070206858
"7468","AT5G65270","AtRABA4a",0.00521992589070052,-6.90319733809701,-7.581754960219
"7469","AT4G27750","ISI1",0.00522506573123311,-5.72052119102914,-7.58033509827669
"7470","AT2G02090","CHA19",0.00522575432248681,-11.0251137487139,-7.58014498359033
"7471","AT2G17975","SRP1",0.00522908667166179,-1.85796337213888,-7.57922530173295
"7474","AT5G41612",NA,0.00522908667166179,-2.08653829623835,-7.57922530173295
"7475","AT1G14090",NA,0.00523367522494137,-1.77077938138814,-7.57795988375802
"7476","AT5G22890","STOP2",0.00523675124296545,-5.15117024470999,-7.57711220938863
"7477","AT3G55730","AtMYB109",0.00524648449333759,-2.22329325760969,-7.5744332433839
"7478","AT2G41260","ATM17",0.00525267306854171,-6.20083476713075,-7.57273249211152
"7480","AT3G02370",NA,0.00525516607318784,-2.19033653267088,-7.57204792786213
"7484","AT1G14530","THH1",0.0052595528839929,-2.88914932340499,-7.57084412382576
"7487","AT2G21390",NA,0.00527320878466115,-45.6113768256414,-7.5671031655032
"7490","AT3G12630","SAP5",0.00528111130545735,-18.4172943608493,-7.56494273648524
"7494","AT5G50915","BHLH137",0.00528966054231596,-4.3808923562629,-7.56260914259331
"7497","AT4G36760","APP1",0.00529890115699143,-13.1781833548119,-7.56009106832977
"7498","AT3G21020",NA,0.00530319872519469,-0.792615291498959,-7.55892147348663
"7499","AT1G07080",NA,0.00531194331392262,-19.8027341045319,-7.55654453352678
"7501","AT4G15475","RAD7b",0.00531271516071014,-8.17186867778467,-7.55633491934721
"7503","AT1G52650",NA,0.00532304171965914,-0.633747380663099,-7.55353341114536
"7506","AT1G27180",NA,0.00532878395587407,-3.59610211416928,-7.55197794135722
"7509","AT4G39180","ATSEC14",0.0053335832566335,-1.59317299431251,-7.55067918138489
"7511","AT5G55170","ATSUMO3",0.00533923748130127,-0.982174742056065,-7.54915056531389
"7513","AT1G05780",NA,0.00534509912442196,-2.75188625255039,-7.54756758180781
"7514","AT1G09250","AIF4",0.00534707482113451,-7.46803652422934,-7.54703442028305
"7516","AT1G63800","UBC5",0.00535539242689152,-12.583384260311,-7.54479198950227
"7518","AT4G35970","APX5",0.00536174692096757,-2.33881863212511,-7.54308116017223
"7519","AT1G30370","DLAH",0.00536705008739568,-1.08965382015129,-7.5416549326979
"7520","AT2G28360",NA,0.00538165922579432,-7.17424781848047,-7.53773324426379
"7525","AT4G12730","FLA2",0.0054220165731429,-235.110232997502,-7.52695476168297
"7526","AT4G38640",NA,0.0054345522055244,-11.3993225385336,-7.52362311923182
"7527","AT3G51340",NA,0.00543955689528307,-1.65475608477509,-7.52229514991702
"7529","AT1G24625","ZFP7",0.00544861694552144,-4.61235443199724,-7.5198942160677
"7530","AT4G23630","BTI1",0.0054559957388314,-29.40338224726,-7.51794176705389
"7532","AT2G14620","XTH10",0.00545602657512662,-0.861539501610244,-7.51793361322705
"7535","AT2G20370","AtMUR3",0.00546269350484263,-8.72677038254671,-7.51617180459671
"7536","AT4G21865",NA,0.00546523659593207,-1.47837537126644,-7.51550033160308
"7537","AT1G01960","BIG3",0.00548014710387423,-28.8920607242854,-7.51156966461836
"7539","AT2G39100",NA,0.00549300846849588,-3.35518594156351,-7.50818776862079
"7541","AT2G30230",NA,0.00550470514398728,-2.40358854380684,-7.50511899584064
"7542","AT1G49850",NA,0.00550523483853731,-4.81943789490174,-7.50498017806283
"7546","AT2G20960","pEARLI4",0.00551019952613679,-24.4335294324418,-7.50367972445797
"7547","AT2G01400",NA,0.00551648130510772,-2.28711509058183,-7.50203594923886
"7548","AT2G27460","AtSEC23D",0.00551648130510772,-6.83725869521771,-7.50203594923886
"7550","AT3G15355","PFU1",0.0055240465584379,-5.32262048223577,-7.5000588055179
"7553","AT3G15070","CTL02",0.00553256755541005,-9.47593926037617,-7.49783512250204
"7556","AT3G08880","MUN",0.00553519285713112,-3.35332829670571,-7.49715070041416
"7557","AT3G19240",NA,0.00553519285713112,-25.9606025927128,-7.49715070041416
"7558","AT5G25210",NA,0.00554085941445946,-1.98937059192685,-7.49567452195828
"7559","AT1G04830",NA,0.00554335040085739,-6.21460858018951,-7.49502607992342
"7560","AT5G04540","AtMTM2",0.00555036440275096,-6.82874159147204,-7.49320179161673
"7562","AT5G16460","SEIPIN1",0.00555550718086069,-1.0569593974815,-7.4918656585722
"7564","AT5G18370","DSC2",0.00556289050749225,-2.63025397759552,-7.48994957487364
"7568","AT4G27640","IMB4",0.00557277554591775,-9.19168256036058,-7.48738823734915
"7570","AT5G15630","AtCOBL4",0.00557516075747794,-3.5478285393868,-7.48677087950853
"7572","AT3G55910",NA,0.00557791206127919,-0.51281692098101,-7.48605909496357
"7573","AT4G08480","MAPKKK9",0.00557871794531677,-5.60426838661857,-7.4858506727239
"7574","AT2G45540","BCHC2",0.00558584868047784,-38.1725242262547,-7.48400779283462
"7575","AT2G19540","HTD1",0.00558601675338701,-10.848568972177,-7.48396438415699
"7578","AT2G29400","PP1-AT",0.00560655579851758,-17.083039381217,-7.4786695135313
"7579","AT3G52460",NA,0.00560655579851758,-3.04313760071964,-7.4786695135313
"7580","AT3G03855",NA,0.00560940879622439,-2.20611880604503,-7.47793555869447
"7581","AT4G19700","AtILP",0.00561347284182279,-2.60842798774862,-7.47689069715602
"7582","AT2G21195",NA,0.00561366585113722,-2.18305573030888,-7.47684109349682
"7583","AT1G55250","HUB2",0.00561482697085041,-6.36025451482813,-7.47654272012033
"7584","AT1G71420","PCMP-H70",0.00561716991480993,-0.583115075263737,-7.47594084073683
"7585","AT5G15020","SNL2",0.00561788705994815,-15.6797972396784,-7.47575666334668
"7587","AT1G76820",NA,0.00562899922431617,-1.36725939237351,-7.4729058352617
"7588","AT1G70810","CAR7",0.00564257578236789,-1.84901704820438,-7.46943039506205
"7589","AT2G16710",NA,0.00564257578236789,-3.13990036823846,-7.46943039506205
"7591","AT5G07890",NA,0.0056454834080619,-5.05716875369977,-7.46868716415025
"7597","AT3G44610","AGC1-12",0.00569210697684585,-6.38145672379074,-7.45682150868759
"7598","AT5G02890",NA,0.00569326182503905,-13.4290552648421,-7.45652883590799
"7600","AT5G10650","CTL08",0.00569391037284656,-5.6513016426486,-7.45636450069105
"7601","AT1G09320","ADCP1",0.00570224999278464,-2.51375423307545,-7.45425299469443
"7602","AT5G01950",NA,0.00570263635713117,-8.22111773204034,-7.45415524607864
"7604","AT2G18440","GUT15",0.00570333534592036,-69.8932226716489,-7.45397842157174
"7608","AT3G14830",NA,0.00572022817279049,-7.44064385120367,-7.44971158919901
"7609","AT1G75950","ASK1",0.00572200291695228,-30.363060362948,-7.44926405154634
"7610","AT3G08850","ATRAPTOR1B",0.00572708208698022,-14.050482237764,-7.44798400272334
"7611","AT5G42920","AtTHO5",0.00572708208698022,-12.6307255878812,-7.44798400272334
"7612","AT3G12980","ATHPCAT4",0.00573545686220753,-8.78189794649767,-7.44587587486573
"7614","AT4G01000",NA,0.00574050683434944,-44.6807288344525,-7.44460616533568
"7615","AT2G20120","COV1",0.00574627052387007,-6.54801847668417,-7.44315837075811
"7616","AT4G19900",NA,0.00574627052387007,-5.38861726751354,-7.44315837075811
"7617","AT5G41870",NA,0.00575177017847515,-5.2362218832449,-7.44177825300834
"7618","AT2G40316",NA,0.00575536032784002,-6.74129926488543,-7.44087803016826
"7620","AT3G46510","ATPUB13",0.00576498729334875,-18.4273725205983,-7.43846685663638
"7621","AT1G10660",NA,0.00576901059874694,-16.7180602366778,-7.4374603707612
"7622","AT1G03320",NA,0.00577047003402797,-0.986450211481697,-7.43709544618258
"7624","AT1G33265","FAX4",0.00577492648286527,-5.28496305371736,-7.43598170410409
"7625","AT1G27510","EX2",0.00577914001055922,-18.6876160040497,-7.43492946231863
"7629","AT2G01060",NA,0.00579179780999359,-7.9920932252857,-7.43177304543349
"7630","AT3G10550","AtMTM1",0.00579371124175661,-6.2413701616414,-7.43129650210192
"7633","AT4G36400","D2HGDH",0.00582002478073621,-6.6729905930511,-7.42475898875033
"7634","AT2G47160","AtBOR1",0.00583211092683968,-23.6286125308425,-7.42176612465437
"7635","AT3G56408",NA,0.00583211092683968,-2.37914571320415,-7.42176612465437
"7636","AT4G25830","CASPL2C1",0.00584007635278148,-14.7021156457937,-7.4197970537316
"7644","AT1G06050",NA,0.00587892809366067,-1.94727248371597,-7.41023115254812
"7647","AT1G23090","AST91",0.0058846587336296,-10.3386665423915,-7.40882553253788
"7649","AT1G11480",NA,0.00588554065361316,-27.0890560209796,-7.40860933542053
"7650","AT1G72175",NA,0.00589602976157166,-2.01018217365466,-7.40604047787438
"7651","AT1G47270","AtTLP6",0.00590093257885488,-8.60688903859627,-7.40484130975228
"7652","AT3G12300","AtBUG22",0.00590296576641312,-2.69468713589859,-7.40434430960018
"7653","AT1G09730","ASP1",0.00590400826266795,-9.76842552160078,-7.40408954420861
"7654","AT1G73130","ATI3C",0.00590548711788426,-3.39634514886344,-7.40372821850769
"7655","AT2G17036","AtFDA12",0.00590548711788426,-1.32602591520721,-7.40372821850769
"7656","AT3G27460","AtSGF29a",0.00590548711788426,-1.90614208449782,-7.40372821850769
"7657","AT5G42090",NA,0.00590548711788426,-38.2872328789937,-7.40372821850769
"7659","AT2G38120","AtAUX1",0.00590850886442373,-56.8888752560531,-7.40299020253936
"7661","AT3G52250","PWR",0.00591145033695717,-16.3020977014748,-7.40227215472681
"7662","AT3G07950",NA,0.0059131881394944,-7.84516532161168,-7.40184810470184
"7663","AT1G61667",NA,0.00593030431371841,-5.52724116342895,-7.39767814605813
"7664","AT5G24890",NA,0.00593472252126022,-7.87809938116192,-7.39660370661632
"7665","AT5G25560",NA,0.00593472252126022,-14.3291869479366,-7.39660370661632
"7667","AT5G12260",NA,0.00594006414937491,-6.83491727719617,-7.39530577325131
"7671","AT1G34270",NA,0.00596747662796482,-5.12224267889217,-7.38866327375894
"7673","AT5G57910",NA,0.00597726446042206,-3.33893131134169,-7.38629890932388
"7675","AT2G44950","HUB1",0.00598988247215929,-7.49451416918861,-7.38325658857564
"7676","AT1G47480","CXE2",0.00599066399314663,-11.2776461006951,-7.38306836736926
"7677","AT4G28570","FAO4B",0.00599066399314663,-11.3462964704131,-7.38306836736926
"7678","AT3G13290","VCR",0.0060176219171562,-10.0435424436914,-7.37659081863205
"7680","AT5G01970","MadA2",0.00602120951329336,-8.10909764295731,-7.37573096652117
"7682","AT1G49660","AtCXE5",0.00602754766267698,-62.3200363678636,-7.37421313071552
"7683","AT5G27600","ATLACS7",0.00602754766267698,-17.4131002536615,-7.37421313071552
"7686","AT5G18120","APRL7",0.00604332603257645,-7.14984411243451,-7.3704415082884
"7688","AT5G38280","PR5K",0.00606160923176476,-2.64747026753116,-7.36608343444786
"7689","AT3G01200","AtRP2",0.00606784546873065,-11.5411077252588,-7.36459994006837
"7690","AT1G05720",NA,0.00607170456013394,-6.17231146218074,-7.36368269153705
"7694","AT5G24530","AtDMR6",0.00609912931131077,-8.33529188542861,-7.35718098098831
"7695","AT1G10890",NA,0.0061001033432637,-12.8974912720216,-7.35695060074867
"7697","AT2G41010","ATCAMBP25",0.00610445409416787,-6.6037673558507,-7.35592200023585
"7700","AT3G49820",NA,0.00612015875994627,-0.697368794772187,-7.35221520703559
"7705","AT1G70300","KUP6",0.00613737525995023,-13.1852975235011,-7.34816248721928
"7707","AT1G20390",NA,0.00614609699958223,-66.0053334572529,-7.34611374849725
"7709","AT1G73310","scpl4",0.00616911334419637,-1.90106363110149,-7.34072113173004
"7710","AT5G17550","AtPEX19-2",0.00617585136239839,-31.8381068390671,-7.33914625377099
"7711","AT3G17660","AGD15",0.00617605885005671,-0.810511472122491,-7.33909778492519
"7714","AT5G55896",NA,0.00619359455179633,-9.43624578309014,-7.33500734098727
"7716","AT5G35330","ATMBD2",0.00619722136667098,-6.07810904071497,-7.33416278191744
"7718","AT5G46920",NA,0.00619985560952299,-2.33163892639293,-7.33354966817077
"7720","AT5G23230","NIC2",0.00621631982151482,-2.01509703964089,-7.32972355423631
"7721","AT3G58900",NA,0.00621713151017505,-3.77091514435161,-7.32953518832321
"7723","AT1G15215","DTF1",0.00622511603772046,-1.5752500867278,-7.3276835550342
"7725","AT1G12470","VPS18",0.00623230008620215,-8.59315041127655,-7.32601958360323
"7726","AT2G24220","ATPUP5",0.00623230008620215,-5.39417740860537,-7.32601958360323
"7729","AT2G27200","LSG1-1",0.00624435624336502,-3.61033336501704,-7.32323143858982
"7730","AT3G59730","LecRK-V.6",0.00624473999749927,-0.656687085035615,-7.32314277882199
"7732","AT4G22160",NA,0.0062504299032216,-2.55706493929317,-7.32182886322079
"7733","AT3G24500","ATMBF1C",0.00625838766757292,-16.983297791531,-7.31999325747308
"7734","AT4G15400","ABS1",0.00626176880959968,-1.95181981649798,-7.31921404086152
"7735","AT1G19340",NA,0.00626248159693282,-1.09588964864007,-7.31904982588363
"7736","AT1G12805",NA,0.00627121461827314,-0.854219530538489,-7.31703939122777
"7738","AT4G21120","AAT1",0.00627422583060767,-4.6692250089191,-7.31634682707217
"7740","AT5G35735",NA,0.00627422583060767,-6.05923661177857,-7.31634682707217
"7741","AT5G40540",NA,0.00627422583060767,-5.26199222385099,-7.31634682707217
"7742","AT5G53430","ATX5",0.0062749538651896,-7.08108461072091,-7.31617943256391
"7743","AT1G78265",NA,0.00628701810131528,-4.85608859626325,-7.3134083677935
"7744","AT3G30842","ABCG38",0.00629288767563307,-0.599992264696096,-7.31206209278555
"7748","AT2G01910","ATMAP65-6",0.00631209152795637,-13.0079038445283,-7.30766615948001
"7749","AT5G64740","CESA6",0.00631693007255455,-79.7615622020478,-7.30656068276784
"7750","AT5G03610",NA,0.00633021544645616,-16.7952462103598,-7.30352968260019
"7757","AT1G03760",NA,0.00634159936905703,-1.66532270383362,-7.30093754669234
"7759","AT4G37432",NA,0.00634809810149868,-3.94289832706251,-7.29945986136422
"7760","AT3G25430","RRD1",0.0063487809465547,-2.11299282493149,-7.29930468351725
"7763","AT5G57560","AtXTH22",0.00635419068832931,-9.82900890065041,-7.29807589889474
"7764","AT3G60930",NA,0.00635566926067262,-1.34788117724208,-7.29774023367019
"7767","AT4G21600","ENDO5",0.00635749745352352,-12.0383733234304,-7.29732530561375
"7771","AT2G02570","SPF30",0.00636256963721816,-20.6614786239099,-7.29617474334102
"7773","AT5G36180","scpl1",0.00636679540222336,-6.60172527583877,-7.29521688088331
"7778","AT1G08980","AMI1",0.00637781718582889,-8.69392070381847,-7.29272153998474
"7779","AT5G22450",NA,0.00637818736101043,-14.9880237633782,-7.29263780688527
"7781","AT3G17770",NA,0.00639085646500152,-9.17742904066637,-7.28977499902791
"7782","AT4G31420","REIL1",0.00639968383068499,-10.2200981187911,-7.28778365254478
"7783","AT3G02540","RAD23-3",0.0064050030118743,-21.0802635719573,-7.28658503568531
"7784","AT3G09730",NA,0.0064050740428637,-1.30128766597699,-7.2865690363973
"7785","AT5G45070","AtPP2-A8",0.00641049864228893,-1.20978796405493,-7.28534770304775
"7786","AT5G17440","LUC7B",0.00641227638377427,-9.5497884171768,-7.28494767437438
"7788","AT5G46170",NA,0.0064221627290289,-7.18896584597414,-7.28272506316916
"7791","AT2G03360",NA,0.0064238814091464,-1.19330572737472,-7.2823390250596
"7793","AT1G08210",NA,0.00642611985015214,-5.76444364369624,-7.28183639666202
"7794","AT4G36890","IRX14",0.00642611985015214,-9.19823105899701,-7.28183639666202
"7796","AT2G43010","AtPIF4",0.00642762583700818,-6.77361891418804,-7.28149833492785
"7798","AT4G00560",NA,0.00643309304853431,-10.3278342148381,-7.28027172862355
"7800","AT1G34420",NA,0.00643349382891613,-0.90649036657537,-7.28018185181706
"7802","AT2G45140","PVA12",0.00644556916195424,-8.95401273056588,-7.27747652640505
"7803","AT1G31050","BHLH111",0.00645036463617457,-1.40519932012272,-7.2764035669275
"7804","AT1G55190","PRA1.F2",0.00645044561690036,-8.66832440776967,-7.27638545481063
"7805","AT2G29440","ATGSTU6",0.00645062142526494,-2.87411575205184,-7.27634613436452
"7806","AT5G18780",NA,0.00645082997362692,-3.70293248535514,-7.27629949283895
"7808","AT3G08490",NA,0.00646259454782495,-0.659807052209021,-7.27367080243678
"7809","AT3G57450",NA,0.00646441430300613,-10.5666833762711,-7.27326462157574
"7810","AT1G31175",NA,0.00646703473920374,-2.08933605586201,-7.2726799244785
"7813","AT1G71790","AtCPB",0.00647453116573568,-5.13734624553447,-7.27100855662842
"7815","AT2G29140","APUM3",0.00648070012466734,-5.71891736902821,-7.26963460553001
"7818","AT1G79940","ATERDJ2A",0.00648668084644562,-11.600361484636,-7.26830382666549
"7819","AT5G39890","PCO2",0.00649306177864937,-3.84442866173337,-7.26688534861795
"7820","AT4G00820","iqd17",0.00649894964550919,-16.7367879397234,-7.26557771477677
"7821","AT1G68800","BRC2",0.00651566943709927,-0.886850714314761,-7.26187087195195
"7822","AT1G28440","HSL1",0.00651639187086528,-25.04650824975,-7.26171092003213
"7823","AT2G24140",NA,0.00652171545780077,-0.609974122172586,-7.26053278693278
"7825","AT5G19510",NA,0.00653573926606579,-39.766336578319,-7.25743385427778
"7826","AT5G59070",NA,0.00653958230946123,-0.599151367843321,-7.25658579256455
"7828","AT2G44360",NA,0.00654757246016495,-5.9300544542284,-7.25482416409275
"7829","AT1G56210","AtHMP10",0.00655039732144662,-6.2892300205828,-7.25420186712713
"7830","AT2G03340","WRKY3",0.00655039732144662,-6.82364822800817,-7.25420186712713
"7832","AT3G27670","CER13",0.00655373233157262,-8.9156893899373,-7.25346753332529
"7838","AT5G42830",NA,0.0065786527529755,-2.54819732765932,-7.24799212100703
"7839","AT3G62900",NA,0.00658046272146894,-16.8259053794355,-7.24759525047403
"7842","AT5G27860",NA,0.00660344677249857,-8.59842043536274,-7.2425650263136
"7843","AT5G25180","CYP71B14",0.00660845081738952,-0.45318472003602,-7.24147217632068
"7844","AT4G31170","RAF28",0.00661512355498859,-8.87896078450925,-7.24001618174776
"7845","AT5G19060",NA,0.00661998458232148,-0.906801159526551,-7.23895642760455
"7846","AT5G57000",NA,0.00661998458232148,-2.71118188639365,-7.23895642760455
"7847","AT5G49720","ATGH9A1",0.00662028164141771,-210.343605495267,-7.23889169088736
"7848","AT3G22460","OASA2",0.00662130294518285,-3.07529535790902,-7.2386691450326
"7850","AT1G09270","IMPA-4",0.00662436524497042,-11.6785308880586,-7.23800206433383
"7857","AT1G18300","atnudt4",0.00668407848270292,-2.10838844883286,-7.22505561141536
"7858","AT1G10840","TIF3H1",0.00668716580470873,-27.9710612962054,-7.22438939604589
"7860","AT5G41330",NA,0.00668716580470873,-7.00721019077857,-7.22438939604589
"7862","AT5G05310",NA,0.00669697271307895,-2.64522838749014,-7.22227519488376
"7863","AT1G08070","EMB3102",0.0066984249492758,-0.660665348720489,-7.22196238088295
"7864","AT5G02320","ATMYB3R5",0.00671948450651057,-1.37921958937843,-7.21743372553112
"7867","AT2G17430","ATMLO7",0.00672392681762747,-2.63199429723929,-7.21648026211366
"7868","AT3G13720","PRA1.F3",0.0067273938185123,-28.8294881538399,-7.21573656932254
"7870","AT1G79750","ATNADP-ME4",0.00674244364870643,-140.06688134133,-7.21251272575724
"7871","AT1G12910","ATAN11",0.00675088932417464,-7.05392333137717,-7.21070671745216
"7872","AT3G18310",NA,0.00675427878134574,-2.93739239735397,-7.20998255717269
"7874","AT1G26960","AtHB23",0.0067582485365147,-4.03929139927947,-7.20913487766377
"7876","AT5G23610",NA,0.00676527548044795,-6.92611946005188,-7.20763560305683
"7878","AT5G28400",NA,0.00676972890605143,-1.36004297961185,-7.20668622246093
"7879","AT1G04860","ATUBP2",0.00677146844139927,-7.67466203641199,-7.20631555818817
"7880","AT2G21270","UFD1",0.00678057915430341,-6.88696022156568,-7.20437578012687
"7881","AT5G37370","ATSRL1",0.00678372940976034,-8.94371007668997,-7.20370566001193
"7882","AT2G23150","ATNRAMP3",0.00678695937844865,-4.299437294662,-7.20301890638144
"7883","AT4G19840","AN5",0.00679251610628119,-20.0137766481859,-7.20183820332055
"7885","AT1G50940","ETFALPHA",0.00679811545382805,-6.55741526664274,-7.20064942098039
"7887","AT1G24560","MTV9",0.00679955350004612,-17.4335663080804,-7.20034427130185
"7890","AT4G17180",NA,0.00680494634535997,-1.68713482578401,-7.19920049803763
"7891","AT3G08840",NA,0.00680578647558088,-6.2080357543343,-7.1990223956943
"7892","AT3G60410",NA,0.00682066496402713,-5.61963513058474,-7.19587188653602
"7894","AT1G56580","SVB",0.00682769290452119,-40.6961368970308,-7.19438611427064
"7895","AT1G48790","AMSH1",0.00682773994045072,-7.91168632573924,-7.19437617558864
"7899","AT1G18910","BTSL2",0.00683918403707406,-12.1196629542968,-7.19196007298473
"7903","AT5G41600","BTI3",0.00684637156423202,-12.2060923361077,-7.19044469267537
"7912","AT1G04610","YUC3",0.00689872960155387,-2.56409004142717,-7.17945357005857
"7914","AT5G62560","PUB41",0.00690194277653068,-9.23889319649287,-7.17878177211115
"7915","AT3G28370",NA,0.00690401832683511,-0.933286807115931,-7.1783479904814
"7917","AT1G27440","ATGUT1",0.00691185475874734,-5.26985543303887,-7.17671138270418
"7918","AT1G43790","TED6",0.00691193695355634,-6.97049961539101,-7.17669422647877
"7919","AT5G16320","FRL1",0.00692050363750502,-1.78377326798677,-7.17490725129555
"7920","AT4G14250",NA,0.00692447008704762,-0.652360756263635,-7.17408061523897
"7922","AT1G02150","CCR16",0.00692879996053331,-14.700126873192,-7.17317877947204
"7924","AT1G51170","AGC2-3",0.00694012135194085,-9.59807442136084,-7.17082339530053
"7926","AT3G05155",NA,0.00694763469409572,-3.39378783096823,-7.16926238537367
"7929","AT1G07630","PLL5",0.00696672469869088,-8.9883626824872,-7.1653037306541
"7930","AT5G05090",NA,0.00696768802826693,-4.67798683476716,-7.16510425460419
"7931","AT5G01560","LecRK-VI.4",0.00696957094722065,-1.12064631165187,-7.1647144393818
"7932","AT1G57540",NA,0.006978707254595,-1.46401952583576,-7.16282447030672
"7936","AT3G11440","ATMYB65",0.00700759097899072,-2.11206524279654,-7.15686571488891
"7937","AT1G05400",NA,0.00700824455084799,-0.670711321179246,-7.15673116638112
"7941","AT3G05160",NA,0.0070341247290718,-6.87218130659027,-7.15141336760931
"7942","AT4G14750","IQD19",0.00704775871067315,-9.2235638948354,-7.14861975212824
"7946","AT3G45870","UMAMIT3",0.00706961488199028,-0.889130772991927,-7.14415265845003
"7947","AT5G16980",NA,0.00706967420587329,-2.39251966741895,-7.14414055228666
"7948","AT4G29820","ATCFIM-25",0.00707139052203532,-2.75497107666759,-7.14379034940231
"7952","AT1G65320","CBSX6",0.00710219379794638,-11.222561223655,-7.13751955686846
"7954","AT1G51590","MANIB",0.00711205739299878,-7.57316077327064,-7.13551731816305
"7955","AT3G24200","COQ6",0.00711748195892126,-7.14137656040204,-7.13441735356955
"7957","AT3G50310","AIK1",0.00713330458745548,-0.710267549300365,-7.13121370764782
"7958","AT5G10745",NA,0.00714507521325272,-3.68173452065247,-7.12883508660683
"7959","AT4G27180","ATK2",0.0071479949254361,-21.9732307425466,-7.12824567449236
"7960","AT3G05165",NA,0.00715120937982286,-26.616859009893,-7.12759704015131
"7964","AT2G31890","ATRAP",0.00716277748721083,-11.3138578096137,-7.12526515946012
"7966","AT4G02220",NA,0.00716990922935093,-2.89758697639597,-7.12382943005767
"7969","AT1G26260","CIB5",0.00718077523948376,-2.39037675342403,-7.12164467824841
"7970","AT2G47060","CARK3",0.00718077523948376,-7.80381288282998,-7.12164467824841
"7971","AT1G75120","RRA1",0.00718881295613444,-1.60428196581093,-7.12003071756929
"7972","AT1G11050",NA,0.00719689642649647,-2.48479456330049,-7.1184093885793
"7973","AT5G62000","ARF1-BP",0.00719689642649647,-120.88178885277,-7.1184093885793
"7974","AT3G46620","AtRDUF1",0.00720102231673735,-8.49210377053618,-7.11758254663653
"7975","AT1G64065",NA,0.00721549343755068,-1.02139187023196,-7.11468622666557
"7976","AT3G14310","ATPME3",0.00721624570781969,-29.3484937847587,-7.11453582253526
"7977","AT3G27220",NA,0.00722674724055486,-3.03510172950229,-7.11243784853183
"7978","AT2G19930","RDR5",0.00723489759939766,-4.10136175390821,-7.1108116872398
"7980","AT3G53030","SRPK4",0.00724141577638224,-5.65738862850077,-7.10951249703817
"7981","AT1G01725",NA,0.00726149381432118,-1.61867247353245,-7.10551791869651
