"","id","name","p_val","log_fold_change","sig_rank"
"2104","AT1G01470","AtLEA14",8.20694429241509e-05,-31.565885968252,-13.5727953139175
"2105","AT5G41761",NA,8.20694429241509e-05,-1.73096967602992,-13.5727953139175
"2108","AT1G29025",NA,8.24549607341368e-05,-89.8494465863666,-13.5660341813654
"2109","AT5G65670","IAA9",8.24549607341368e-05,-61.7289194286988,-13.5660341813654
"2110","AT2G33830","AtDRM2",8.26145827917194e-05,-224.813299964481,-13.5632440116254
"2111","AT3G23630","ATIPT7",8.2722624166822e-05,-3.04531383880803,-13.5613585221929
"2112","AT5G63620","HER2",8.29134698440599e-05,-24.5251833824681,-13.558033978281
"2116","AT4G33210","SLOMO",8.33698659036223e-05,-26.2277415957544,-13.5501144596802
"2118","AT3G11820","AT-SYR1",8.39725634416193e-05,-27.9937987329263,-13.5397224447891
"2124","AT3G57290","ATEIF3E-1",8.44457097297557e-05,-28.9586727479067,-13.5316163457717
"2126","AT3G55610","P5CS2",8.44714014000974e-05,-79.5417752072213,-13.5311774885662
"2132","AT5G48150","PAT1",8.48957537781949e-05,-24.636601188143,-13.523948077977
"2134","AT2G18690",NA,8.52659254108968e-05,-35.7539928748766,-13.5176711580058
"2135","AT2G45510","CYP704A2",8.52659254108968e-05,-13.6910555710755,-13.5176711580058
"2136","AT4G28270","ATRMA2",8.52659254108968e-05,-34.8646530659646,-13.5176711580058
"2140","AT2G44910","ATHB-4",8.53978092460908e-05,-6.04347721733592,-13.515441414314
"2143","AT5G20010","ATRAN1",8.53978092460908e-05,-49.5188781335852,-13.515441414314
"2148","AT4G33420","Prx47",8.67554861135016e-05,-21.2341906743885,-13.4926854828729
"2152","AT1G66780",NA,8.73285586902823e-05,-2.29810813177036,-13.4831869449448
"2159","AT1G51760","IAR3",8.83996364839579e-05,-19.3638726395383,-13.4656000374431
"2165","AT3G44510",NA,8.93667034731347e-05,-5.67019332531461,-13.4499030667633
"2167","AT2G02680",NA,8.94960690390913e-05,-8.01374023780226,-13.4478161585667
"2171","AT3G60160","ABCC9",8.95421069341953e-05,-1.20770187610306,-13.447074209046
"2172","AT1G23060","MDP40",8.97411055482743e-05,-12.8736419957147,-13.4438715173092
"2173","AT2G01320","ABCG7",8.9749416400788e-05,-20.4999351422314,-13.4437379166535
"2174","AT5G63810","AtBGAL10",8.9786104518575e-05,-126.172284242483,-13.4431482866343
"2176","AT3G05640","EGR1",9.03661979517242e-05,-3.92649422527102,-13.4338572501028
"2182","AT5G60460",NA,9.09080242783477e-05,-7.64330498214435,-13.4252328304504
"2187","AT5G08130","BIM1",9.24680620664999e-05,-75.873776416818,-13.4006853212908
"2191","AT2G29480","ATGSTU2",9.27123536013309e-05,-3.28913874183827,-13.3968788886396
"2192","AT4G17695","KAN3",9.28267989802716e-05,-19.3906206964269,-13.395099104704
"2194","AT4G16515","CLEL",9.29323427312492e-05,-47.8565060750835,-13.3934596972314
"2195","AT5G13110","G6PD2",9.29323427312492e-05,-31.8499681279875,-13.3934596972314
"2197","AT5G18050","SAUR22",9.32869167988254e-05,-7.68228306717708,-13.3879657126843
"2198","AT4G21534","SPHK2",9.33392681382121e-05,-9.50189332615554,-13.3871563190858
"2201","AT2G16740","UBC29",9.34707739099315e-05,-15.518866568849,-13.3851251353875
"2202","AT3G17580",NA,9.34707739099315e-05,-8.41005644463331,-13.3851251353875
"2204","AT5G04720","ADR1-L2",9.34790578569961e-05,-21.6726719941488,-13.3849972806658
"2206","AT1G54320","ALIS3",9.37634769970308e-05,-47.6494991951238,-13.3806144047474
"2207","AT1G22770","FB",9.46545560034979e-05,-20.4179761647825,-13.3669685256609
"2214","AT1G31040","ORE15",9.53245537559069e-05,-3.53594307405477,-13.356792602177
"2218","AT1G56220",NA,9.5956589948637e-05,-363.767079966832,-13.34725858558
"2221","AT5G42600","MRN1",9.63585142366465e-05,-146.476044162635,-13.3412283257748
"2222","AT3G01970","ATWRKY45",9.63699070945245e-05,-6.46526185162438,-13.341057760173
"2224","AT3G54366",NA,9.66012708789452e-05,-18.4647115857675,-13.3375983052651
"2225","AT4G13780",NA,9.66012708789452e-05,-29.5630420560197,-13.3375983052651
"2229","AT1G63840",NA,9.6809639863008e-05,-19.3693914161359,-13.3344897627828
"2232","AT5G43520",NA,9.7133460951732e-05,-10.7357079939162,-13.329672107388
"2234","AT5G40100",NA,9.74276325684691e-05,-5.84280886023484,-13.3253094648024
"2235","AT1G67100","LBD40",9.77142932915636e-05,-5.12944349632172,-13.3210708646217
"2238","AT5G16880",NA,9.77506176531693e-05,-70.22923872979,-13.3205346560849
"2239","AT5G17490","AtRGL3",9.78941805349054e-05,-6.18113959288072,-13.3184173752102
"2240","AT5G27920",NA,9.84136389772361e-05,-23.6085340591921,-13.3107822043879
"2242","AT4G34180","CYCLASE1",9.86638197696801e-05,-48.8751291924423,-13.3071193320862
"2243","AT1G63220",NA,9.88359907457863e-05,-17.7662669635972,-13.3046039851024
"2248","AT5G61140","BRR2c",0.000100291993725986,-30.3534377824645,-13.2835059388321
"2252","AT3G24100","BIA",0.000100636823344998,-34.0968188903572,-13.2785540909393
"2257","AT5G56040","RGI4",0.00010164934094456,-35.0565007558517,-13.2641115182192
"2259","AT1G17500","ALA4",0.000101656865510864,-34.3547053250351,-13.2640047270426
"2266","AT2G37750",NA,0.000102006554739672,-37.810090221063,-13.2590505196411
"2267","AT5G66580",NA,0.000102103857090159,-11.3704597601748,-13.2576750128466
"2269","AT1G26420","AtBBE7",0.000102304981418806,-1.67849678190725,-13.2548359852654
"2277","AT2G17290","ATCDPK3",0.000102854473587781,-32.1174113630445,-13.2471078352486
"2281","AT2G46900",NA,0.000103542728951132,-20.2647649721215,-13.2374861323594
"2282","AT5G03545","AT4",0.000103697128726017,-3.83322707745613,-13.2353364316865
"2284","AT1G04400","AT-PHH1",0.000104150658020115,-49.735479694078,-13.2290404252467
"2285","AT2G11810","ATMGD3",0.000104150658020115,-1.3982641768623,-13.2290404252467
"2291","AT1G77810","B3GALT7",0.000104453017147613,-7.51720150872496,-13.2248582139895
"2296","AT4G31110","WAKL18",0.000104453017147613,-7.4377614216897,-13.2248582139895
"2300","AT3G51895","AST12",0.000104964380877402,-28.1256029374801,-13.2178125397494
"2304","AT2G33310","IAA13",0.000105013692203338,-16.773074866055,-13.2171349336961
"2305","AT1G01780","PLIM2b",0.000105049657190424,-62.5960137369608,-13.2166409254917
"2306","AT1G77870","MUB5",0.000105141803543823,-5.71891720361755,-13.2153759921291
"2309","AT5G23790","AtGolS5",0.000105141803543823,-2.39973434218092,-13.2153759921291
"2310","AT5G64190",NA,0.000105242548563663,-1.40748297493612,-13.2139942890683
"2313","AT2G31960","ATGSL03",0.000105643709209374,-59.4050349239717,-13.2085055182174
"2314","AT3G62290","ARFA1E",0.000105712531293848,-357.441806859869,-13.2075659738421
"2315","AT4G24340",NA,0.000105712531293848,-8.22888237318663,-13.2075659738421
"2316","AT4G32150","ATVAMP711",0.000105712531293848,-89.9434272997617,-13.2075659738421
"2318","AT1G13280","AOC4",0.000106026036193117,-35.4732539745904,-13.2032937970785
"2321","AT4G17900","PLATZ11",0.000106849302313432,-29.0491058910244,-13.1921348917879
"2323","AT3G06810","IBR3",0.000106997404336477,-30.8645791350427,-13.1901365810194
"2333","AT5G28020","ATCYSD2",0.000108095725354619,-20.038744330957,-13.1754029067232
"2338","AT1G18400","BEE1",0.000108779588706517,-11.7499449318659,-13.1663045034248
"2341","AT5G01360","TBL3",0.000109038848292989,-2.41475637220592,-13.1628701504702
"2342","AT4G28390","AAC3",0.000109365798170438,-6.30176774904327,-13.1585507431059
"2343","AT5G58600","PMR5",0.000109564134215723,-10.1580297404418,-13.1559367697299
"2346","AT2G32580",NA,0.000109770039084683,-19.6723747638994,-13.1532280443531
"2348","AT5G47070","PBL19",0.000109770039084683,-4.98836358558375,-13.1532280443531
"2350","AT5G49665",NA,0.000109778468675207,-35.7408373646386,-13.1531172594648
"2351","AT3G60300",NA,0.000109792178372757,-47.3693443246229,-13.1529370995667
"2352","AT5G13010","CUV",0.000109792178372757,-83.6132358024094,-13.1529370995667
"2354","AT2G35820",NA,0.000110124640939262,-16.5053940289797,-13.1485750642947
"2356","AT4G20000",NA,0.000110124640939262,-1.73437746449854,-13.1485750642947
"2358","AT4G31510",NA,0.000110124640939262,-9.51753828906144,-13.1485750642947
"2361","AT3G49570","LSU3",0.00011039722885578,-1.94027659262824,-13.1450084208953
"2363","AT2G28670","ESB1",0.000110635756164041,-128.442054277962,-13.1418946566913
"2368","AT1G16370","ATOCT6",0.000110994356014249,-25.0347342636133,-13.1372260611477
"2370","AT5G08185","MIR162A",0.000110994356014249,-7.35581734129163,-13.1372260611477
"2373","AT2G14878",NA,0.000111453483388362,-135.942001640804,-13.131270671982
"2377","AT3G04880","DRT102",0.000112086893781848,-16.9737283011785,-13.1230947845582
"2380","AT3G23050","AXR2",0.000112117510749395,-130.753685469561,-13.122700760653
"2381","AT4G22840","BASS6",0.000112117510749395,-3.06019896249623,-13.122700760653
"2382","AT5G10770",NA,0.000112117510749395,-174.957046476066,-13.122700760653
"2383","AT2G20780","PLT4",0.000112511472497896,-15.6241264314528,-13.117640262801
"2390","AT1G14200","SNIPER1",0.000113337583182345,-7.65201998161288,-13.1070860357799
"2391","AT4G27130",NA,0.000113337583182345,-93.9377017230671,-13.1070860357799
"2393","AT2G17500","PILS5",0.000113381855654527,-141.749519261265,-13.1065225933402
"2394","AT2G27930",NA,0.000113510958569827,-2.22641290777053,-13.1048807947102
"2395","AT4G02330","AtPME41",0.000113738225325398,-30.1795099816945,-13.1019951805583
"2397","AT3G48390","MRF4",0.00011392788187072,-7.59988763257264,-13.0995915147332
"2399","AT3G12977","NAC1L",0.000114513233254831,-4.24945109157198,-13.0921980524241
"2400","AT5G10695",NA,0.000114515037721705,-3.73838979092862,-13.0921753190262
"2405","AT1G21730","Kin7.1",0.00011541689920459,-18.8909670452495,-13.0808579024145
"2410","AT1G22110",NA,0.00011637362814439,-2.56989218079357,-13.0689482186908
"2411","AT1G60610",NA,0.000116498470111189,-18.9621821604084,-13.0674013703995
"2412","AT2G19190","FRK1",0.000116535332133804,-2.38526534497345,-13.0669449502822
"2413","AT2G46940",NA,0.000116629470298553,-3.17702224208554,-13.0657800002606
"2414","AT5G10600","CYP81K2",0.000116629470298553,-2.44031418863924,-13.0657800002606
"2415","AT1G06900",NA,0.000116657033185996,-22.7774387620145,-13.0654390903441
"2419","AT1G62610",NA,0.000116962909921434,-7.87777775388269,-13.0616612698753
"2421","AT5G52640","ATHS83",0.000117033032542696,-25.6067791063293,-13.0607965919675
"2434","AT3G23800","SBP3",0.000118574181197485,-21.4523292812114,-13.0419224734884
"2438","AT4G17500","AtERF#100",0.000118894119628499,-14.1332989766467,-13.0380350168006
"2439","AT5G58660",NA,0.000118894119628499,-4.03950861856183,-13.0380350168006
"2445","AT5G40590",NA,0.000119739084051502,-9.09957857318933,-13.0278182401023
"2446","AT5G44568","STMP10",0.000119755868261088,-1.50389753280881,-13.0276160271058
"2447","AT3G50500","SNRK2-2",0.000119770315426086,-64.3849120173099,-13.0274419930775
"2448","AT2G43140","bHLH129",0.000119909941393456,-5.18776929270872,-13.0257611060811
"2452","AT4G14380",NA,0.000120004107706658,-5.81279940252102,-13.0246285898273
"2454","AT3G17420","GPK1",0.000120623695975953,-37.0200420703284,-13.0171990335973
"2458","AT3G58640",NA,0.000120789777895862,-26.9631179456594,-13.0152140110035
"2461","AT4G24690","AtNBR1",0.000120993872420112,-103.936822656459,-13.0127783936443
"2463","AT4G14746",NA,0.000121016824539473,-9.85303995996446,-13.0125047453363
"2469","AT3G12920","BRG3",0.000121926762399371,-29.2598614963708,-13.0016975534832
"2470","AT1G65875",NA,0.000121957136955867,-2.11435784730774,-13.0013381921447
"2478","AT1G77860","KOM",0.000123228448732998,-1.52536896618327,-12.9863770219903
"2480","AT3G06720","AIMP",0.000123228448732998,-37.0866243115641,-12.9863770219903
"2484","AT3G19990",NA,0.000123693125588071,-25.7892897575296,-12.9809470567258
"2485","AT5G57480",NA,0.000123693125588071,-20.3444318874498,-12.9809470567258
"2490","AT5G28626","SADHU1-3",0.00012437458451486,-9.22658652383738,-12.9730206733452
"2494","AT1G02810","PME7",0.000125041975451771,-10.8875399544252,-12.9652999037771
"2495","AT4G24150","AtGRF8",0.000125041975451771,-5.43722590784794,-12.9652999037771
"2497","AT4G11190","DIR13",0.00012504799873745,-60.5610419740601,-12.9652304106724
"2498","AT5G03630","MDAR2",0.00012504799873745,-49.973186816084,-12.9652304106724
"2500","AT4G37240",NA,0.000125253445607697,-7.47519161957123,-12.9628620883624
"2503","AT1G78150",NA,0.000125523187776875,-38.1354883700354,-12.9597584830973
"2508","AT3G02700",NA,0.00012587384114243,-26.9939005575694,-12.9557338834287
"2512","AT2G24120","PDE319",0.000126301053905854,-24.3101058452452,-12.9508457019568
"2513","AT3G20540","POLGAMMA1",0.000126432864358809,-17.4321889279426,-12.9493408599842
"2514","AT1G46768","RAP2.1",0.000126746687879035,-4.39265968961427,-12.9457643320678
"2516","AT3G47800",NA,0.000127084622479932,-24.173176500289,-12.9419229079329
"2517","AT3G10300","CML49",0.000127118639799168,-16.8672717206291,-12.9415367868609
"2519","AT3G50330","HEC2",0.000127935592161113,-78.7582921762965,-12.932294696323
"2521","AT2G02170",NA,0.000128355506810606,-20.0816792690671,-12.9275671866519
"2522","AT1G08510","FATB",0.000128525706666111,-91.994833138148,-12.9256554351454
"2524","AT1G19397",NA,0.000128855519048288,-4.77448616905939,-12.9219580485368
"2525","AT5G02230",NA,0.000128855519048288,-32.9001970341466,-12.9219580485368
"2526","AT2G30440","Plsp2B",0.000129212571462768,-47.1159070413267,-12.9179659387384
"2527","AT2G36900","ATMEMB11",0.000129250465721389,-16.4549373089772,-12.9175429006129
"2529","AT2G46260","LRB1",0.000129537889806886,-46.7252665157613,-12.9143382318987
"2530","AT1G23080","ATPIN7",0.0001296670266073,-68.4923828849147,-12.9129007202994
"2531","AT2G35880",NA,0.0001296670266073,-77.3916435162741,-12.9129007202994
"2533","AT3G18010","WOX1",0.000130155204001104,-20.4324666793265,-12.9074793833165
"2534","AT1G56200","EMB1303",0.000130168954847963,-37.022855479264,-12.9073269711956
"2538","AT1G18160","M3K&#948;7",0.000130560993072806,-23.5621974609872,-12.9029884436611
"2541","AT1G15210","ABCG35",0.000130792555430504,-52.4064292440735,-12.9004319530036
"2542","AT5G23450","ATLCBK1",0.000130792555430504,-44.1395953974284,-12.9004319530036
"2544","AT3G29180",NA,0.000131415864710712,-80.2214161887727,-12.8935729291717
"2548","AT1G76410","ATL8",0.000131872916416606,-8.9180855016584,-12.8885640800362
"2549","AT5G46250","AtLARP6a",0.000131872916416606,-72.4562800383193,-12.8885640800362
"2552","AT1G70330","ENT1",0.00013262719060991,-41.0874753256169,-12.8803357991468
"2554","AT3G48740","AtSWEET11",0.000132627295114652,-68.5138011038537,-12.8803346623632
"2555","AT3G51880","AtHMGB1",0.000132743132054956,-45.8168510576261,-12.8790751596242
"2556","AT4G39400","ATBRI1",0.000132752595466195,-110.863416249338,-12.878972311894
"2558","AT1G79830","GC5",0.000133000041800351,-63.0242326229091,-12.8762856804008
"2559","AT4G38440","IYO",0.000133389853634257,-18.7871365750512,-12.8720634481713
"2564","AT4G28410","RSA1",0.000133829068972731,-6.24300434893155,-12.8673208621662
"2565","AT5G11950","LOG8",0.00013395161798785,-32.9569260938986,-12.8660003720985
"2567","AT1G30720","AtBBE10",0.000134238279009271,-37.2017845912169,-12.8629162544927
"2568","AT2G18350","AtHB24",0.000134238279009271,-6.14031758239987,-12.8629162544927
"2571","AT2G44570","AtGH9B12",0.000134540611492882,-9.07708133063566,-12.8596706591415
"2576","AT5G42860","CC2",0.000135887734989439,-20.3855374719661,-12.8452971329249
"2578","AT4G27260","GH3.5",0.000136089858269642,-108.894791071231,-12.8431528216661
"2579","AT1G73680","ALPHA",0.000136330404356663,-17.5940592738394,-12.8406050322051
"2583","AT4G21710","EMB1989",0.000136906276479933,-27.8995495865561,-12.8345237909602
"2589","AT5G43600","ATAAH-2",0.000137676191597397,-18.3738931011012,-12.8264332843767
"2591","AT5G49890","ATCLC-C",0.000137920772546822,-60.8398352842011,-12.8238726189023
"2593","AT4G31100","WAKL17",0.000137981151962393,-9.36967884546994,-12.823241169267
"2596","AT5G18255",NA,0.000139293733210493,-17.596290471581,-12.809582026632
"2597","AT5G01100","FRB1",0.000139557971235244,-2.43654446556183,-12.8068478493187
"2598","AT5G23660","AtSWEET12",0.000139557971235244,-35.820428104521,-12.8068478493187
"2601","AT3G16770","ATEBP",0.000140080936487873,-195.469151168153,-12.8014517457346
"2603","AT3G45780","JK224",0.000141005013725193,-338.987332098684,-12.7919659180043
"2606","AT1G48320","DHNAT1",0.000141858027587847,-4.56232675115785,-12.7832645861209
"2607","AT3G09490",NA,0.000141858027587847,-3.93116163528626,-12.7832645861209
"2608","AT2G33500","BBX12",0.000141896818573208,-6.77609408085072,-12.7828701360291
"2609","AT3G58450","USP",0.000142108040026769,-4.26482079491686,-12.7807241995035
"2611","AT1G07985",NA,0.000142226551839338,-28.4540802183434,-12.7795215571302
"2612","AT3G60130","BGLU16",0.000142564822033868,-47.3190646836835,-12.7760943398308
"2613","AT3G45600","TET3",0.000142568094932588,-54.9985201393318,-12.7760612198753
"2617","AT2G22890","FAD4L2",0.000143229979974292,-8.21472851017059,-12.7693788797314
"2619","AT5G55700","BAM4",0.000143297014596475,-15.462612207863,-12.7687038262769
"2620","AT1G17430",NA,0.000143346535426466,-12.5901913647612,-12.7682053433593
"2621","AT3G47210",NA,0.000143451092424658,-10.1009153347633,-12.7671534248299
"2623","AT4G38800","ATMTAN1",0.000143963478823121,-60.8590356867204,-12.7620095095719
"2624","AT2G29660",NA,0.000144076091721502,-18.8199086026284,-12.7608814279128
"2625","AT3G12203","scpl17",0.000144076091721502,-2.26581956216396,-12.7608814279128
"2626","AT1G68560","ATXYL1",0.000144388723425327,-259.701925687049,-12.7577543055628
"2627","AT4G36790",NA,0.000144410533212131,-8.92406567555489,-12.7575364042309
"2629","AT1G07040",NA,0.000144533589946633,-19.8718912911582,-12.7563075621323
"2630","AT2G39855",NA,0.000144656440468672,-5.18232755039075,-12.7550818224391
"2633","AT5G50750","RGP4",0.000144656440468672,-1.28949748567326,-12.7550818224391
"2635","AT1G06070","bZIP69",0.000144659408021033,-15.9527344959462,-12.7550522265971
"2636","AT1G71410","SCYL2B",0.000144659408021033,-55.1652926389501,-12.7550522265971
"2637","AT1G11120","DEG23",0.000144672887983033,-6.51164556252641,-12.7549177965689
"2640","AT4G36970",NA,0.000144672887983033,-27.9721992164521,-12.7549177965689
"2641","AT5G23430","KTN80.4",0.000144672887983033,-18.37329057794,-12.7549177965689
"2647","AT5G10100","TPPI",0.000145236881951411,-8.77407571682986,-12.7493045167686
"2649","AT1G03740",NA,0.000146006763560903,-16.1179774681529,-12.7416771780485
"2651","AT1G74660","MIF1",0.000146382952131722,-6.44643337985467,-12.7379648334899
"2653","AT1G50560","CYP705A25",0.000147014571131865,-8.86486165694981,-12.7317532268152
"2656","AT2G28490",NA,0.000147138741165989,-5.62636112172668,-12.7305352258911
"2657","AT2G37760","AKR4C8",0.000147138741165989,-20.5055926229521,-12.7305352258911
"2658","AT5G18680","AtTLP11",0.000147606168259555,-17.0110523687662,-12.7259593686421
"2659","AT2G26690","AtNPF6.2",0.00014780001326776,-93.6333995967284,-12.7240659805571
"2665","AT4G26090","RPS2",0.000149133993299661,-5.11458672026874,-12.7111032394656
"2667","AT3G52450","AtPUB22",0.000149408716521857,-8.04660911211677,-12.708448061971
"2668","AT3G15370","ATEXP12",0.000149559033226546,-3.07709552889019,-12.7069973290215
"2670","AT1G15330","PV42A",0.000149703906570321,-7.17129597448899,-12.705600510083
"2671","AT1G56090",NA,0.000149703906570321,-4.74556418980236,-12.705600510083
"2672","AT3G17020",NA,0.000149703906570321,-46.2772204736995,-12.705600510083
"2674","AT4G01350",NA,0.00014990199465852,-6.07187602432805,-12.7036927990335
"2676","AT3G31023",NA,0.00015010142788191,-1.14426592042057,-12.7017746784846
"2678","AT1G28320","AtDEG15",0.000150336172326181,-17.2218883961222,-12.6995202022518
"2681","AT4G23060","IQD22",0.000150457117352238,-19.4400846648922,-12.6983600247831
"2682","AT5G27000","ATK4",0.000150622548673787,-15.6725343977794,-12.6967746173434
"2683","AT4G12470","AZI1",0.00015084385695815,-91.8344177768431,-12.6946564349142
"2684","AT4G33950","ATOST1",0.00015084385695815,-19.2489900739253,-12.6946564349142
"2688","AT5G07830","AtGUS2",0.000151396957982998,-18.2447021467661,-12.6893761619863
"2690","AT1G02660","PLIP2",0.000151651814835779,-22.4777261562333,-12.6869496165764
"2695","AT5G56270","ATWRKY2",0.000153571702544877,-12.3784837815958,-12.6687999731203
"2696","AT1G11185",NA,0.000153656295624625,-3.00597849226495,-12.6680055011291
"2700","AT4G38850","ATSAUR15",0.000153656295624625,-2.33772186459137,-12.6680055011291
"2703","AT3G45710","NPF2.5",0.000154364613739628,-14.5662007747729,-12.6613703098022
"2706","AT2G40095",NA,0.000154703003770787,-3.51689964035828,-12.6582111705896
"2707","AT3G53230","AtCDC48B",0.000154786235221981,-16.1220412861034,-12.65743519786
"2708","AT5G39240",NA,0.000154828640969357,-5.38806730209165,-12.6570400065011
"2709","AT5G22270","SIED1",0.000154868710112721,-1.85257122519336,-12.6566666900711
"2714","AT4G13580","DIR18",0.000155880080809663,-43.6284747359586,-12.6472757950233
"2715","AT4G27000","ATRBP45C",0.000156045313108349,-27.786151430538,-12.6457473536405
"2719","AT2G23680",NA,0.00015722603304797,-2.38579039010375,-12.6348722647539
"2723","AT4G12570","UPL5",0.00015722603304797,-21.9786473322939,-12.6348722647539
"2724","AT5G51160",NA,0.00015722603304797,-3.27698923645333,-12.6348722647539
"2725","AT5G65480","CCI1",0.00015722603304797,-59.3890778297109,-12.6348722647539
"2727","AT5G64330","JK218",0.000157437009905956,-53.1640157442006,-12.6329376536251
"2728","AT5G11720","AGLU1",0.000157680900936191,-19.9489026297409,-12.6307044549525
"2730","AT5G11540","AtGulLO3",0.000157860155540097,-9.36049377107322,-12.6290653037193
"2732","AT1G33050",NA,0.000158741372268531,-46.3804983500406,-12.6210341972625
"2735","AT1G04240","IAA3",0.000159103606975992,-73.2945399254553,-12.6177458367316
"2737","AT2G29420","ATGSTU7",0.000159384398473788,-36.4241871032386,-12.6152019631827
"2738","AT4G39850","ABCD1",0.000159710671337164,-26.0730612872318,-12.6122516674837
"2740","AT1G23020","ATFRO3",0.000160296311999753,-19.8050672353251,-12.6069711463269
"2742","AT5G09290","SAL4",0.000160320055821425,-1.66433886887922,-12.6067574635754
"2743","AT5G14240",NA,0.000160320055821425,-20.2170462368588,-12.6067574635754
"2744","AT5G06570","CXE15",0.000160793183723703,-21.5435136467951,-12.6025061298513
"2745","AT1G72330","ALAAT2",0.000160841422334548,-14.5400477365183,-12.6020733803657
"2746","AT4G21215",NA,0.000160885603735967,-11.7317209761489,-12.6016771420396
"2748","AT1G72160","PATL3",0.000160966849864487,-68.1445184324591,-12.6009487748149
"2752","AT4G36110","SAUR9",0.0001623696076926,-6.67890815577963,-12.5884307650961
"2753","AT1G44160",NA,0.000162399356679726,-6.72939338330201,-12.5881664620313
"2756","AT5G57220","CYP81F2",0.000162831731598172,-3.59791707146622,-12.5843305094387
"2760","AT4G13300","ATTPS13",0.000163269892658467,-2.83936675635581,-12.5804536003884
"2764","AT4G21310","DEAL2",0.000163731652213828,-2.60112046832912,-12.5763791323998
"2765","AT5G07760","FH21A",0.000163905716012274,-1.27378441379407,-12.5748462120018
"2766","AT5G63350","AITR6",0.000163905716012274,-4.46580188485087,-12.5748462120018
"2767","AT4G30350","SMXL2",0.000164107282241847,-17.8373286464778,-12.5730731198502
"2768","AT4G16146",NA,0.000164331912549102,-3.27846376508753,-12.571099706896
"2769","AT2G36720",NA,0.00016487494647413,-16.6866784802094,-12.5663401884367
"2770","AT1G11000","ATMLO4",0.000165181291628359,-21.1332842342316,-12.5636620826432
"2771","AT3G02875","ILR1",0.000165181291628359,-9.07210219438167,-12.5636620826432
"2779","AT2G14170","ALDH6B2",0.000167860898321767,-34.9861748498316,-12.5404461729021
"2781","AT2G15830",NA,0.000168744683320067,-3.31257985085927,-12.5328703320148
"2783","AT1G19600",NA,0.000169217423670927,-34.0853393199985,-12.5288342546527
"2784","AT4G09950","IAN13",0.000169217423670927,-4.01429962679481,-12.5288342546527
"2786","AT2G17520","ATIRE1-2",0.000169351412108658,-33.0757690401461,-12.5276923629939
"2790","AT3G05660","AtRLP33",0.000169408633118551,-2.75695411762057,-12.5272049828016
"2791","AT3G43850",NA,0.000169408633118551,-9.8715378015719,-12.5272049828016
"2794","AT1G72290","AtWSCP",0.000169451668674788,-22.9691232215592,-12.5268385357226
"2796","AT5G66700","ATHB53",0.000169451668674788,-1.85816183340109,-12.5268385357226
"2798","AT2G42790","CSY3",0.00016955154034868,-45.03949245661,-12.5259884884724
"2799","AT4G15233","ABCG42",0.000169599083502888,-5.93439541654712,-12.5255840058123
"2807","AT5G01210",NA,0.000171368321967343,-267.100178219353,-12.5106119326686
"2808","AT2G19760","PFN1",0.000171382873207045,-99.6073428880394,-12.5104894356406
"2809","AT1G20980","ATSPL14",0.000171928912255792,-41.1877042990324,-12.5059002049449
"2811","AT3G09390","ATMT-1",0.000172240519069098,-59.7073281090224,-12.5032878071769
"2816","AT3G27090",NA,0.000173277915357741,-47.0858569569738,-12.4946245879145
"2817","AT3G52180","ATPTPKIS1",0.000173277915357741,-10.7685485301015,-12.4946245879145
"2818","AT1G66350","RGL",0.00017347226922211,-17.1896838620579,-12.493007323393
"2819","AT5G23800","ATDUF10",0.000173680442385011,-7.82698810396463,-12.491277073761
"2820","AT3G44260","AtCAF1a",0.000173683735020309,-9.54897818900723,-12.4912497233954
"2822","AT1G74490","PBL29",0.000173793567647514,-5.40513481235991,-12.4903376926489
"2824","AT5G38200",NA,0.000174094900965978,-37.1493766557856,-12.4878384307754
"2825","AT1G73500","ATMKK9",0.000174201490220162,-4.11940109403495,-12.4869554139132
"2832","AT3G11690",NA,0.000175777568286412,-12.9309849067291,-12.4739614056938
"2835","AT2G37025","TRFL8",0.00017587177721804,-23.9979588087114,-12.4731883926713
"2836","AT3G28880",NA,0.00017587177721804,-2.48991061187294,-12.4731883926713
"2839","AT1G22530","PATL2",0.000175966841635406,-395.995258878386,-12.4724087797494
"2845","AT1G21910","DREB26",0.000176658122632511,-12.6727939676426,-12.4667522945596
"2847","AT4G20830","AtBBE19",0.000177245042586234,-94.1705678100171,-12.4619671026419
"2851","AT5G10625","FLP2",0.000178362620948868,-9.83227496079955,-12.4528990749523
"2852","AT5G49800",NA,0.000178362620948868,-9.35682021396168,-12.4528990749523
"2854","AT1G17980","PAPS1",0.000178614706868815,-15.5844223385668,-12.4508615048396
"2858","AT5G58720",NA,0.000178614706868815,-24.6646088648378,-12.4508615048396
"2859","AT1G06265",NA,0.000178679475158356,-2.60868978507597,-12.4503384574694
"2866","AT5G15290","CASP5",0.000178841892557823,-82.280371185246,-12.4490276614497
"2868","AT3G58680","ATMBF1B",0.000179613771650541,-68.4353023483467,-12.442814408478
"2869","AT4G23690","AtDIR6",0.000179613771650541,-35.5324349405607,-12.442814408478
"2870","AT4G21400","CRK28",0.000179853627094463,-15.4033295839071,-12.4408891250613
"2871","AT5G10180","AST68",0.000179853627094463,-38.6733586298893,-12.4408891250613
"2872","AT1G66450",NA,0.000180071473729499,-1.56600003406615,-12.4391427267262
"2877","AT5G14920","GASA14",0.000181106129994835,-233.134365758758,-12.4308770007739
